编号	名字	等级需求	图标	光影等级	套装样式	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1111020405	极品繁星法袍+5	36	4	3	1	2	2250	0	镶嵌着颗颗宝石的法袍	1700	1000	5000	0	1	1	49	66	0	0	0	16	22	2	0	0	0	2	0	0	0	0	0
1111020406	极品繁星法袍+6	36	4	3	1	2	2250	0	镶嵌着颗颗宝石的法袍	1800	2000	5000	0	1	1	52	69	0	0	0	17	23	2	0	0	0	2	0	0	0	0	0
1111020407	极品繁星法袍+7	36	4	3	1	2	2250	0	镶嵌着颗颗宝石的法袍	1900	3500	5000	0	1	1	55	72	0	0	0	18	24	2	0	0	0	2	0	0	0	0	0
1111020408	极品繁星法袍+8	36	4	4	1	2	2250	0	镶嵌着颗颗宝石的法袍	2000	5000	5000	0	1	1	58	75	0	0	0	19	25	2	0	0	0	2	0	0	0	0	0
1111020409	极品繁星法袍+9	36	4	4	1	2	2250	0	镶嵌着颗颗宝石的法袍	2100	7000	5000	0	1	1	61	78	0	0	0	20	26	2	0	0	0	2	0	0	0	0	0
1111020410	极品繁星法袍+10	36	4	5	1	2	2250	0	镶嵌着颗颗宝石的法袍	0	10000	5000	0	1	1	64	81	0	0	0	21	27	2	0	0	0	2	0	0	0	0	0
1111030400	完美繁星法袍	36	4	0	1	3	600000	45	镶嵌着颗颗宝石的法袍	1200	0	0	144	1	1	34	51	0	0	0	11	17	2	0	0	10	2	0	0	10	120	200
1111030401	完美繁星法袍+1	36	4	0	1	3	600000	45	镶嵌着颗颗宝石的法袍	1300	0	0	144	1	1	37	54	0	0	0	12	18	2	0	0	10	2	0	0	10	125	200
1111030402	完美繁星法袍+2	36	4	0	1	3	600000	45	镶嵌着颗颗宝石的法袍	1400	0	0	144	1	1	40	57	0	0	0	13	19	2	0	0	10	2	0	0	10	130	200
1111030403	完美繁星法袍+3	36	4	3	1	3	600000	45	镶嵌着颗颗宝石的法袍	1500	0	0	144	1	1	43	60	0	0	0	14	20	2	0	0	10	2	0	0	10	135	200
1111030404	完美繁星法袍+4	36	4	3	1	3	600000	45	镶嵌着颗颗宝石的法袍	1600	0	0	144	1	1	46	63	0	0	0	15	21	2	0	0	10	2	0	0	10	140	200
1111030405	完美繁星法袍+5	36	4	4	1	3	600000	45	镶嵌着颗颗宝石的法袍	1700	0	0	144	1	1	49	66	0	0	0	16	22	2	0	0	10	2	0	0	10	145	200
1111030406	完美繁星法袍+6	36	4	4	1	3	600000	45	镶嵌着颗颗宝石的法袍	1800	0	0	144	1	1	52	69	0	0	0	17	23	2	0	0	10	2	0	0	10	150	200
1111030407	完美繁星法袍+7	36	4	4	1	3	600000	45	镶嵌着颗颗宝石的法袍	1900	1000	6000	144	1	1	55	72	0	0	0	18	24	2	0	0	10	2	0	0	10	155	200
1111030408	完美繁星法袍+8	36	4	5	1	3	600000	45	镶嵌着颗颗宝石的法袍	2000	2000	6000	144	1	1	58	75	0	0	0	19	25	2	0	0	10	2	0	0	10	160	200
1111030409	完美繁星法袍+9	36	4	5	1	3	600000	45	镶嵌着颗颗宝石的法袍	2100	3000	6000	144	1	1	61	78	0	0	0	20	26	2	0	0	10	2	0	0	10	165	200
1111030410	完美繁星法袍+10	36	4	6	1	3	600000	45	镶嵌着颗颗宝石的法袍	0	4000	6000	144	1	1	64	81	0	0	0	21	27	2	0	0	10	2	0	0	10	170	200
1111040400	神品繁星法袍	36	4	0	1	4	1000000	75	镶嵌着颗颗宝石的法袍	1200	0	0	240	1	1	34	51	0	0	0	11	17	2	10	10	10	2	10	10	10	120	200
1111040401	神品繁星法袍+1	36	4	0	1	4	1000000	75	镶嵌着颗颗宝石的法袍	1300	0	0	240	1	1	37	54	0	0	0	12	18	2	10	10	10	2	10	10	10	125	200
1111040402	神品繁星法袍+2	36	4	0	1	4	1000000	75	镶嵌着颗颗宝石的法袍	1400	0	0	240	1	1	40	57	0	0	0	13	19	2	10	10	10	2	10	10	10	130	200
1111040403	神品繁星法袍+3	36	4	4	1	4	1000000	75	镶嵌着颗颗宝石的法袍	1500	0	0	240	1	1	43	60	0	0	0	14	20	2	10	10	10	2	10	10	10	135	200
1111040404	神品繁星法袍+4	36	4	4	1	4	1000000	75	镶嵌着颗颗宝石的法袍	1600	0	0	240	1	1	46	63	0	0	0	15	21	2	10	10	10	2	10	10	10	140	200
1111040405	神品繁星法袍+5	36	4	5	1	4	1000000	75	镶嵌着颗颗宝石的法袍	1700	0	0	240	1	1	49	66	0	0	0	16	22	2	10	10	10	2	10	10	10	145	200
1111040406	神品繁星法袍+6	36	4	5	1	4	1000000	75	镶嵌着颗颗宝石的法袍	1800	0	0	240	1	1	52	69	0	0	0	17	23	2	10	10	10	2	10	10	10	150	200
1111040407	神品繁星法袍+7	36	4	5	1	4	1000000	75	镶嵌着颗颗宝石的法袍	1900	0	0	240	1	1	55	72	0	0	0	18	24	2	10	10	10	2	10	10	10	155	200
1111040408	神品繁星法袍+8	36	4	6	1	4	1000000	75	镶嵌着颗颗宝石的法袍	2000	0	0	240	1	1	58	75	0	0	0	19	25	2	10	10	10	2	10	10	10	160	200
1111040409	神品繁星法袍+9	36	4	6	1	4	1000000	75	镶嵌着颗颗宝石的法袍	2100	0	0	240	1	1	61	78	0	0	0	20	26	2	10	10	10	2	10	10	10	165	200
1111040410	神品繁星法袍+10	36	4	7	1	4	1000000	75	镶嵌着颗颗宝石的法袍	0	0	0	240	1	1	64	81	0	0	0	21	27	2	10	10	10	2	10	10	10	170	200
1111000500	暗晶法袍	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	1600	0	0	0	1	1	45	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000501	暗晶法袍+1	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	1800	0	0	0	1	1	48	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000502	暗晶法袍+2	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	2000	0	0	0	1	1	51	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000503	暗晶法袍+3	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	2200	9000	5000	0	1	1	54	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000504	暗晶法袍+4	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	2400	10000	5000	0	1	1	57	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000505	暗晶法袍+5	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	2600	10000	5000	0	1	1	60	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000506	暗晶法袍+6	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	2800	10000	5000	0	1	1	63	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000507	暗晶法袍+7	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	3000	10000	5000	0	1	1	66	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000508	暗晶法袍+8	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	3200	10000	5000	0	1	1	69	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000509	暗晶法袍+9	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	3400	10000	5000	0	1	1	72	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000510	暗晶法袍+10	48	5	0	1	0	2812	0	镶嵌着黑色水晶的法袍	0	10000	5000	0	1	1	75	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111010500	精品暗晶法袍	48	5	0	1	1	2812	0	镶嵌着黑色水晶的法袍	1600	0	0	0	1	1	45	71	0	0	0	15	23	0	0	0	0	0	0	0	0	0	0
1111010501	精品暗晶法袍+1	48	5	0	1	1	2812	0	镶嵌着黑色水晶的法袍	1800	0	0	0	1	1	48	74	0	0	0	16	24	0	0	0	0	0	0	0	0	0	0
1111010502	精品暗晶法袍+2	48	5	0	1	1	2812	0	镶嵌着黑色水晶的法袍	2000	0	0	0	1	1	51	77	0	0	0	17	25	0	0	0	0	0	0	0	0	0	0
1111010503	精品暗晶法袍+3	48	5	1	1	1	2812	0	镶嵌着黑色水晶的法袍	2200	0	0	0	1	1	54	80	0	0	0	18	26	0	0	0	0	0	0	0	0	0	0
1111010504	精品暗晶法袍+4	48	5	1	1	1	2812	0	镶嵌着黑色水晶的法袍	2400	1000	6000	0	1	1	57	83	0	0	0	19	27	0	0	0	0	0	0	0	0	0	0
1111010505	精品暗晶法袍+5	48	5	2	1	1	2812	0	镶嵌着黑色水晶的法袍	2600	3000	6000	0	1	1	60	86	0	0	0	20	28	0	0	0	0	0	0	0	0	0	0
1111010506	精品暗晶法袍+6	48	5	2	1	1	2812	0	镶嵌着黑色水晶的法袍	2800	5000	6000	0	1	1	63	89	0	0	0	21	29	0	0	0	0	0	0	0	0	0	0
1111010507	精品暗晶法袍+7	48	5	2	1	1	2812	0	镶嵌着黑色水晶的法袍	3000	7000	6000	0	1	1	66	92	0	0	0	22	30	0	0	0	0	0	0	0	0	0	0
1111010508	精品暗晶法袍+8	48	5	3	1	1	2812	0	镶嵌着黑色水晶的法袍	3200	8000	6000	0	1	1	69	95	0	0	0	23	31	0	0	0	0	0	0	0	0	0	0
1111010509	精品暗晶法袍+9	48	5	3	1	1	2812	0	镶嵌着黑色水晶的法袍	3400	9000	6000	0	1	1	72	98	0	0	0	24	32	0	0	0	0	0	0	0	0	0	0
1111010510	精品暗晶法袍+10	48	5	4	1	1	2812	0	镶嵌着黑色水晶的法袍	0	10000	6000	0	1	1	75	101	0	0	0	25	33	0	0	0	0	0	0	0	0	0	0
1111020500	极品暗晶法袍	48	5	0	1	2	2812	0	镶嵌着黑色水晶的法袍	1600	0	0	0	1	1	45	71	0	0	0	15	23	2	0	0	0	2	0	0	0	0	0
1111020501	极品暗晶法袍+1	48	5	0	1	2	2812	0	镶嵌着黑色水晶的法袍	1800	0	0	0	1	1	48	74	0	0	0	16	24	2	0	0	0	2	0	0	0	0	0
1111020502	极品暗晶法袍+2	48	5	0	1	2	2812	0	镶嵌着黑色水晶的法袍	2000	0	0	0	1	1	51	77	0	0	0	17	25	2	0	0	0	2	0	0	0	0	0
1111020503	极品暗晶法袍+3	48	5	2	1	2	2812	0	镶嵌着黑色水晶的法袍	2200	0	0	0	1	1	54	80	0	0	0	18	26	2	0	0	0	2	0	0	0	0	0
1111020504	极品暗晶法袍+4	48	5	2	1	2	2812	0	镶嵌着黑色水晶的法袍	2400	0	0	0	1	1	57	83	0	0	0	19	27	2	0	0	0	2	0	0	0	0	0
1111020505	极品暗晶法袍+5	48	5	3	1	2	2812	0	镶嵌着黑色水晶的法袍	2600	1000	7000	0	1	1	60	86	0	0	0	20	28	2	0	0	0	2	0	0	0	0	0
1111020506	极品暗晶法袍+6	48	5	3	1	2	2812	0	镶嵌着黑色水晶的法袍	2800	2000	7000	0	1	1	63	89	0	0	0	21	29	2	0	0	0	2	0	0	0	0	0
1111020507	极品暗晶法袍+7	48	5	3	1	2	2812	0	镶嵌着黑色水晶的法袍	3000	3000	7000	0	1	1	66	92	0	0	0	22	30	2	0	0	0	2	0	0	0	0	0
1111020508	极品暗晶法袍+8	48	5	4	1	2	2812	0	镶嵌着黑色水晶的法袍	3200	4000	7000	0	1	1	69	95	0	0	0	23	31	2	0	0	0	2	0	0	0	0	0
1111020509	极品暗晶法袍+9	48	5	4	1	2	2812	0	镶嵌着黑色水晶的法袍	3400	5000	7000	0	1	1	72	98	0	0	0	24	32	2	0	0	0	2	0	0	0	0	0
1111020510	极品暗晶法袍+10	48	5	5	1	2	2812	0	镶嵌着黑色水晶的法袍	0	6000	7000	0	1	1	75	101	0	0	0	25	33	2	0	0	0	2	0	0	0	0	0
1111030500	完美暗晶法袍	48	5	0	1	3	960000	53	镶嵌着黑色水晶的法袍	1600	0	0	192	1	1	45	71	0	0	0	15	23	2	0	0	10	2	0	0	10	150	250
1111030501	完美暗晶法袍+1	48	5	0	1	3	960000	53	镶嵌着黑色水晶的法袍	1800	0	0	192	1	1	48	74	0	0	0	16	24	2	0	0	10	2	0	0	10	155	250
1111030502	完美暗晶法袍+2	48	5	0	1	3	960000	53	镶嵌着黑色水晶的法袍	2000	0	0	192	1	1	51	77	0	0	0	17	25	2	0	0	10	2	0	0	10	160	250
1111030503	完美暗晶法袍+3	48	5	3	1	3	960000	53	镶嵌着黑色水晶的法袍	2200	0	0	192	1	1	54	80	0	0	0	18	26	2	0	0	10	2	0	0	10	165	250
1111030504	完美暗晶法袍+4	48	5	3	1	3	960000	53	镶嵌着黑色水晶的法袍	2400	0	0	192	1	1	57	83	0	0	0	19	27	2	0	0	10	2	0	0	10	170	250
1111030505	完美暗晶法袍+5	48	5	4	1	3	960000	53	镶嵌着黑色水晶的法袍	2600	0	0	192	1	1	60	86	0	0	0	20	28	2	0	0	10	2	0	0	10	175	250
1111030506	完美暗晶法袍+6	48	5	4	1	3	960000	53	镶嵌着黑色水晶的法袍	2800	0	0	192	1	1	63	89	0	0	0	21	29	2	0	0	10	2	0	0	10	180	250
1111030507	完美暗晶法袍+7	48	5	4	1	3	960000	53	镶嵌着黑色水晶的法袍	3000	100	8000	192	1	1	66	92	0	0	0	22	30	2	0	0	10	2	0	0	10	185	250
1111030508	完美暗晶法袍+8	48	5	5	1	3	960000	53	镶嵌着黑色水晶的法袍	3200	600	8000	192	1	1	69	95	0	0	0	23	31	2	0	0	10	2	0	0	10	190	250
1111030509	完美暗晶法袍+9	48	5	5	1	3	960000	53	镶嵌着黑色水晶的法袍	3400	1100	8000	192	1	1	72	98	0	0	0	24	32	2	0	0	10	2	0	0	10	195	250
1111030510	完美暗晶法袍+10	48	5	6	1	3	960000	53	镶嵌着黑色水晶的法袍	0	1600	8000	192	1	1	75	101	0	0	0	25	33	2	0	0	10	2	0	0	10	200	250
1111040500	神品暗晶法袍	48	5	0	1	4	1600000	88	镶嵌着黑色水晶的法袍	1600	0	0	320	1	1	45	71	0	0	0	15	23	2	10	10	10	2	10	10	10	150	250
1111040501	神品暗晶法袍+1	48	5	0	1	4	1600000	88	镶嵌着黑色水晶的法袍	1800	0	0	320	1	1	48	74	0	0	0	16	24	2	10	10	10	2	10	10	10	155	250
1111040502	神品暗晶法袍+2	48	5	0	1	4	1600000	88	镶嵌着黑色水晶的法袍	2000	0	0	320	1	1	51	77	0	0	0	17	25	2	10	10	10	2	10	10	10	160	250
1111040503	神品暗晶法袍+3	48	5	4	1	4	1600000	88	镶嵌着黑色水晶的法袍	2200	0	0	320	1	1	54	80	0	0	0	18	26	2	10	10	10	2	10	10	10	165	250
1111040504	神品暗晶法袍+4	48	5	4	1	4	1600000	88	镶嵌着黑色水晶的法袍	2400	0	0	320	1	1	57	83	0	0	0	19	27	2	10	10	10	2	10	10	10	170	250
1111040505	神品暗晶法袍+5	48	5	5	1	4	1600000	88	镶嵌着黑色水晶的法袍	2600	0	0	320	1	1	60	86	0	0	0	20	28	2	10	10	10	2	10	10	10	175	250
1111040506	神品暗晶法袍+6	48	5	5	1	4	1600000	88	镶嵌着黑色水晶的法袍	2800	0	0	320	1	1	63	89	0	0	0	21	29	2	10	10	10	2	10	10	10	180	250
1111040507	神品暗晶法袍+7	48	5	5	1	4	1600000	88	镶嵌着黑色水晶的法袍	3000	0	0	320	1	1	66	92	0	0	0	22	30	2	10	10	10	2	10	10	10	185	250
1111040508	神品暗晶法袍+8	48	5	6	1	4	1600000	88	镶嵌着黑色水晶的法袍	3200	0	0	320	1	1	69	95	0	0	0	23	31	2	10	10	10	2	10	10	10	190	250
1111040509	神品暗晶法袍+9	48	5	6	1	4	1600000	88	镶嵌着黑色水晶的法袍	3400	0	0	320	1	1	72	98	0	0	0	24	32	2	10	10	10	2	10	10	10	195	250
1111040510	神品暗晶法袍+10	48	5	7	1	4	1600000	88	镶嵌着黑色水晶的法袍	0	0	0	320	1	1	75	101	0	0	0	25	33	2	10	10	10	2	10	10	10	200	250
1111000600	信仰法袍	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	2200	0	0	0	1	1	57	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000601	信仰法袍+1	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	2400	0	0	0	1	1	61	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000602	信仰法袍+2	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	2600	0	0	0	1	1	65	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000603	信仰法袍+3	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	2800	9000	7000	0	1	1	69	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000604	信仰法袍+4	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	3000	10000	7000	0	1	1	73	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000605	信仰法袍+5	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	3200	10000	7000	0	1	1	77	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000606	信仰法袍+6	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	3400	10000	7000	0	1	1	81	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000607	信仰法袍+7	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	3600	10000	7000	0	1	1	85	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000608	信仰法袍+8	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	3800	10000	7000	0	1	1	89	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000609	信仰法袍+9	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	4000	10000	7000	0	1	1	93	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000610	信仰法袍+10	60	6	0	1	0	4218	0	具有信仰的神奇力量之袍	0	10000	7000	0	1	1	97	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111010600	精品信仰法袍	60	6	0	1	1	4218	0	具有信仰的神奇力量之袍	2200	0	0	0	1	1	57	91	0	0	0	19	30	0	0	0	0	0	0	0	0	0	0
1111010601	精品信仰法袍+1	60	6	0	1	1	4218	0	具有信仰的神奇力量之袍	2400	0	0	0	1	1	61	95	0	0	0	20	31	0	0	0	0	0	0	0	0	0	0
1111010602	精品信仰法袍+2	60	6	0	1	1	4218	0	具有信仰的神奇力量之袍	2600	0	0	0	1	1	65	99	0	0	0	21	33	0	0	0	0	0	0	0	0	0	0
1111010603	精品信仰法袍+3	60	6	1	1	1	4218	0	具有信仰的神奇力量之袍	2800	0	0	0	1	1	69	103	0	0	0	23	34	0	0	0	0	0	0	0	0	0	0
1111010604	精品信仰法袍+4	60	6	1	1	1	4218	0	具有信仰的神奇力量之袍	3000	1000	9000	0	1	1	73	107	0	0	0	24	35	0	0	0	0	0	0	0	0	0	0
1111010605	精品信仰法袍+5	60	6	2	1	1	4218	0	具有信仰的神奇力量之袍	3200	3000	9000	0	1	1	77	111	0	0	0	25	37	0	0	0	0	0	0	0	0	0	0
1111010606	精品信仰法袍+6	60	6	2	1	1	4218	0	具有信仰的神奇力量之袍	3400	5000	9000	0	1	1	81	115	0	0	0	27	38	0	0	0	0	0	0	0	0	0	0
1111010607	精品信仰法袍+7	60	6	2	1	1	4218	0	具有信仰的神奇力量之袍	3600	7000	9000	0	1	1	85	119	0	0	0	28	39	0	0	0	0	0	0	0	0	0	0
1111010608	精品信仰法袍+8	60	6	3	1	1	4218	0	具有信仰的神奇力量之袍	3800	8000	9000	0	1	1	89	123	0	0	0	29	41	0	0	0	0	0	0	0	0	0	0
1111010609	精品信仰法袍+9	60	6	3	1	1	4218	0	具有信仰的神奇力量之袍	4000	9000	9000	0	1	1	93	127	0	0	0	31	42	0	0	0	0	0	0	0	0	0	0
1111010610	精品信仰法袍+10	60	6	4	1	1	4218	0	具有信仰的神奇力量之袍	0	10000	9000	0	1	1	97	131	0	0	0	32	43	0	0	0	0	0	0	0	0	0	0
1111020600	极品信仰法袍	60	6	0	1	2	4218	0	具有信仰的神奇力量之袍	2200	0	0	0	1	1	57	91	0	0	0	19	30	2	0	0	0	2	0	0	0	0	0
1111020601	极品信仰法袍+1	60	6	0	1	2	4218	0	具有信仰的神奇力量之袍	2400	0	0	0	1	1	61	95	0	0	0	20	31	2	0	0	0	2	0	0	0	0	0
1111020602	极品信仰法袍+2	60	6	0	1	2	4218	0	具有信仰的神奇力量之袍	2600	0	0	0	1	1	65	99	0	0	0	21	33	2	0	0	0	2	0	0	0	0	0
1111020603	极品信仰法袍+3	60	6	2	1	2	4218	0	具有信仰的神奇力量之袍	2800	0	0	0	1	1	69	103	0	0	0	23	34	2	0	0	0	2	0	0	0	0	0
1111020604	极品信仰法袍+4	60	6	2	1	2	4218	0	具有信仰的神奇力量之袍	3000	0	0	0	1	1	73	107	0	0	0	24	35	2	0	0	0	2	0	0	0	0	0
1111020605	极品信仰法袍+5	60	6	3	1	2	4218	0	具有信仰的神奇力量之袍	3200	1000	11000	0	1	1	77	111	0	0	0	25	37	2	0	0	0	2	0	0	0	0	0
1111020606	极品信仰法袍+6	60	6	3	1	2	4218	0	具有信仰的神奇力量之袍	3400	2000	11000	0	1	1	81	115	0	0	0	27	38	2	0	0	0	2	0	0	0	0	0
1111020607	极品信仰法袍+7	60	6	3	1	2	4218	0	具有信仰的神奇力量之袍	3600	3000	11000	0	1	1	85	119	0	0	0	28	39	2	0	0	0	2	0	0	0	0	0
1111020608	极品信仰法袍+8	60	6	4	1	2	4218	0	具有信仰的神奇力量之袍	3800	4000	11000	0	1	1	89	123	0	0	0	29	41	2	0	0	0	2	0	0	0	0	0
1111020609	极品信仰法袍+9	60	6	4	1	2	4218	0	具有信仰的神奇力量之袍	4000	5000	11000	0	1	1	93	127	0	0	0	31	42	2	0	0	0	2	0	0	0	0	0
1111020610	极品信仰法袍+10	60	6	5	1	2	4218	0	具有信仰的神奇力量之袍	0	6000	11000	0	1	1	97	131	0	0	0	32	43	2	0	0	0	2	0	0	0	0	0
1111030600	完美信仰法袍	60	6	0	1	3	1440000	65	具有信仰的神奇力量之袍	2200	0	0	288	1	1	57	91	0	0	0	19	30	2	0	0	10	2	0	0	10	180	300
1111030601	完美信仰法袍+1	60	6	0	1	3	1440000	65	具有信仰的神奇力量之袍	2400	0	0	288	1	1	61	95	0	0	0	20	31	2	0	0	10	2	0	0	10	185	300
1111030602	完美信仰法袍+2	60	6	0	1	3	1440000	65	具有信仰的神奇力量之袍	2600	0	0	288	1	1	65	99	0	0	0	21	33	2	0	0	10	2	0	0	10	190	300
1111030603	完美信仰法袍+3	60	6	3	1	3	1440000	65	具有信仰的神奇力量之袍	2800	0	0	288	1	1	69	103	0	0	0	23	34	2	0	0	10	2	0	0	10	195	300
1111030604	完美信仰法袍+4	60	6	3	1	3	1440000	65	具有信仰的神奇力量之袍	3000	0	0	288	1	1	73	107	0	0	0	24	35	2	0	0	10	2	0	0	10	200	300
1111030605	完美信仰法袍+5	60	6	4	1	3	1440000	65	具有信仰的神奇力量之袍	3200	0	0	288	1	1	77	111	0	0	0	25	37	2	0	0	10	2	0	0	10	205	300
1111030606	完美信仰法袍+6	60	6	4	1	3	1440000	65	具有信仰的神奇力量之袍	3400	0	0	288	1	1	81	115	0	0	0	27	38	2	0	0	10	2	0	0	10	210	300
1111030607	完美信仰法袍+7	60	6	4	1	3	1440000	65	具有信仰的神奇力量之袍	3600	100	13000	288	1	1	85	119	0	0	0	28	39	2	0	0	10	2	0	0	10	215	300
1111030608	完美信仰法袍+8	60	6	5	1	3	1440000	65	具有信仰的神奇力量之袍	3800	200	13000	288	1	1	89	123	0	0	0	29	41	2	0	0	10	2	0	0	10	220	300
1111030609	完美信仰法袍+9	60	6	5	1	3	1440000	65	具有信仰的神奇力量之袍	4000	300	13000	288	1	1	93	127	0	0	0	31	42	2	0	0	10	2	0	0	10	225	300
1111030610	完美信仰法袍+10	60	6	6	1	3	1440000	65	具有信仰的神奇力量之袍	0	400	13000	288	1	1	97	131	0	0	0	32	43	2	0	0	10	2	0	0	10	230	300
1111040600	神品信仰法袍	60	6	0	1	4	2400000	108	具有信仰的神奇力量之袍	2200	0	0	480	1	1	57	91	0	0	0	19	30	2	10	10	10	2	10	10	10	180	300
1111040601	神品信仰法袍+1	60	6	0	1	4	2400000	108	具有信仰的神奇力量之袍	2400	0	0	480	1	1	61	95	0	0	0	20	31	2	10	10	10	2	10	10	10	185	300
1111040602	神品信仰法袍+2	60	6	0	1	4	2400000	108	具有信仰的神奇力量之袍	2600	0	0	480	1	1	65	99	0	0	0	21	33	2	10	10	10	2	10	10	10	190	300
1111040603	神品信仰法袍+3	60	6	4	1	4	2400000	108	具有信仰的神奇力量之袍	2800	0	0	480	1	1	69	103	0	0	0	23	34	2	10	10	10	2	10	10	10	195	300
1111040604	神品信仰法袍+4	60	6	4	1	4	2400000	108	具有信仰的神奇力量之袍	3000	0	0	480	1	1	73	107	0	0	0	24	35	2	10	10	10	2	10	10	10	200	300
1111040605	神品信仰法袍+5	60	6	5	1	4	2400000	108	具有信仰的神奇力量之袍	3200	0	0	480	1	1	77	111	0	0	0	25	37	2	10	10	10	2	10	10	10	205	300
1111040606	神品信仰法袍+6	60	6	5	1	4	2400000	108	具有信仰的神奇力量之袍	3400	0	0	480	1	1	81	115	0	0	0	27	38	2	10	10	10	2	10	10	10	210	300
1111040607	神品信仰法袍+7	60	6	5	1	4	2400000	108	具有信仰的神奇力量之袍	3600	0	0	480	1	1	85	119	0	0	0	28	39	2	10	10	10	2	10	10	10	215	300
1111040608	神品信仰法袍+8	60	6	6	1	4	2400000	108	具有信仰的神奇力量之袍	3800	0	0	480	1	1	89	123	0	0	0	29	41	2	10	10	10	2	10	10	10	220	300
1111040609	神品信仰法袍+9	60	6	6	1	4	2400000	108	具有信仰的神奇力量之袍	4000	0	0	480	1	1	93	127	0	0	0	31	42	2	10	10	10	2	10	10	10	225	300
1111040610	神品信仰法袍+10	60	6	7	1	4	2400000	108	具有信仰的神奇力量之袍	0	0	0	480	1	1	97	131	0	0	0	32	43	2	10	10	10	2	10	10	10	230	300
1111000700	祝福法袍	72	7	0	2	0	5062	0	为大地带来圣洁之爱的法袍	3000	0	0	0	1	1	69	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000701	祝福法袍+1	72	7	0	2	0	5062	0	为大地带来圣洁之爱的法袍	3500	0	0	0	1	1	73	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000702	祝福法袍+2	72	7	0	2	0	5062	0	为大地带来圣洁之爱的法袍	4000	0	0	0	1	1	77	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000703	祝福法袍+3	72	7	0	2	0	5062	0	为大地带来圣洁之爱的法袍	4500	7500	11000	0	1	1	81	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000704	祝福法袍+4	72	7	0	2	0	5062	0	为大地带来圣洁之爱的法袍	5000	8500	11000	0	1	1	85	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111000705	祝福法袍+5	72	7	0	2	0	5062	0	为大地带来圣洁之爱的法袍	5500	9500	11000	0	1	1	89	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
