编号	名字	等级需求	图标	光影等级	套装样式	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1112020403	极品光芒铠甲+3	36	4	2	1	2	1687	0	散发出点点光芒的铠甲	1500	0	0	0	2	1	57	48	0	0	0	19	13	2	0	0	0	2	0	0	0	130	0
1112020404	极品光芒铠甲+4	36	4	2	1	2	1687	0	散发出点点光芒的铠甲	1600	0	0	0	2	1	60	51	0	0	0	20	14	2	0	0	0	2	0	0	0	135	0
1112020405	极品光芒铠甲+5	36	4	3	1	2	1687	0	散发出点点光芒的铠甲	1700	1000	5000	0	2	1	63	55	0	0	0	21	15	2	0	0	0	2	0	0	0	140	0
1112020406	极品光芒铠甲+6	36	4	3	1	2	1687	0	散发出点点光芒的铠甲	1800	2000	5000	0	2	1	66	58	0	0	0	22	16	2	0	0	0	2	0	0	0	145	0
1112020407	极品光芒铠甲+7	36	4	3	1	2	1687	0	散发出点点光芒的铠甲	1900	3500	5000	0	2	1	69	62	0	0	0	23	17	2	0	0	0	2	0	0	0	150	0
1112020408	极品光芒铠甲+8	36	4	4	1	2	1687	0	散发出点点光芒的铠甲	2000	5000	5000	0	2	1	72	66	0	0	0	24	18	2	0	0	0	2	0	0	0	155	0
1112020409	极品光芒铠甲+9	36	4	4	1	2	1687	0	散发出点点光芒的铠甲	2100	7000	5000	0	2	1	75	69	0	0	0	25	19	2	0	0	0	2	0	0	0	160	0
1112020410	极品光芒铠甲+10	36	4	5	1	2	1687	0	散发出点点光芒的铠甲	0	10000	5000	0	2	1	78	73	0	0	0	26	20	2	0	0	0	2	0	0	0	165	0
1112030400	完美光芒铠甲	36	4	0	1	3	600000	45	散发出点点光芒的铠甲	1200	0	0	144	2	1	48	37	0	0	0	16	10	2	10	0	0	2	0	0	10	315	120
1112030401	完美光芒铠甲+1	36	4	0	1	3	600000	45	散发出点点光芒的铠甲	1300	0	0	144	2	1	51	40	0	0	0	17	11	2	10	0	0	2	0	0	10	320	120
1112030402	完美光芒铠甲+2	36	4	0	1	3	600000	45	散发出点点光芒的铠甲	1400	0	0	144	2	1	54	44	0	0	0	18	12	2	10	0	0	2	0	0	10	325	120
1112030403	完美光芒铠甲+3	36	4	3	1	3	600000	45	散发出点点光芒的铠甲	1500	0	0	144	2	1	57	48	0	0	0	19	13	2	10	0	0	2	0	0	10	330	120
1112030404	完美光芒铠甲+4	36	4	3	1	3	600000	45	散发出点点光芒的铠甲	1600	0	0	144	2	1	60	51	0	0	0	20	14	2	10	0	0	2	0	0	10	335	120
1112030405	完美光芒铠甲+5	36	4	4	1	3	600000	45	散发出点点光芒的铠甲	1700	0	0	144	2	1	63	55	0	0	0	21	15	2	10	0	0	2	0	0	10	340	120
1112030406	完美光芒铠甲+6	36	4	4	1	3	600000	45	散发出点点光芒的铠甲	1800	0	0	144	2	1	66	58	0	0	0	22	16	2	10	0	0	2	0	0	10	345	120
1112030407	完美光芒铠甲+7	36	4	4	1	3	600000	45	散发出点点光芒的铠甲	1900	1000	6000	144	2	1	69	62	0	0	0	23	17	2	10	0	0	2	0	0	10	350	120
1112030408	完美光芒铠甲+8	36	4	5	1	3	600000	45	散发出点点光芒的铠甲	2000	2000	6000	144	2	1	72	66	0	0	0	24	18	2	10	0	0	2	0	0	10	355	120
1112030409	完美光芒铠甲+9	36	4	5	1	3	600000	45	散发出点点光芒的铠甲	2100	3000	6000	144	2	1	75	69	0	0	0	25	19	2	10	0	0	2	0	0	10	360	120
1112030410	完美光芒铠甲+10	36	4	6	1	3	600000	45	散发出点点光芒的铠甲	0	4000	6000	144	2	1	78	73	0	0	0	26	20	2	10	0	0	2	0	0	10	365	120
1112040400	神品光芒铠甲	36	4	0	1	4	1000000	75	散发出点点光芒的铠甲	1200	0	0	240	2	1	48	37	0	0	0	16	10	2	10	10	10	2	10	10	10	315	120
1112040401	神品光芒铠甲+1	36	4	0	1	4	1000000	75	散发出点点光芒的铠甲	1300	0	0	240	2	1	51	40	0	0	0	17	11	2	10	10	10	2	10	10	10	320	120
1112040402	神品光芒铠甲+2	36	4	0	1	4	1000000	75	散发出点点光芒的铠甲	1400	0	0	240	2	1	54	44	0	0	0	18	12	2	10	10	10	2	10	10	10	325	120
1112040403	神品光芒铠甲+3	36	4	4	1	4	1000000	75	散发出点点光芒的铠甲	1500	0	0	240	2	1	57	48	0	0	0	19	13	2	10	10	10	2	10	10	10	330	120
1112040404	神品光芒铠甲+4	36	4	4	1	4	1000000	75	散发出点点光芒的铠甲	1600	0	0	240	2	1	60	51	0	0	0	20	14	2	10	10	10	2	10	10	10	335	120
1112040405	神品光芒铠甲+5	36	4	5	1	4	1000000	75	散发出点点光芒的铠甲	1700	0	0	240	2	1	63	55	0	0	0	21	15	2	10	10	10	2	10	10	10	340	120
1112040406	神品光芒铠甲+6	36	4	5	1	4	1000000	75	散发出点点光芒的铠甲	1800	0	0	240	2	1	66	58	0	0	0	22	16	2	10	10	10	2	10	10	10	345	120
1112040407	神品光芒铠甲+7	36	4	5	1	4	1000000	75	散发出点点光芒的铠甲	1900	0	0	240	2	1	69	62	0	0	0	23	17	2	10	10	10	2	10	10	10	350	120
1112040408	神品光芒铠甲+8	36	4	6	1	4	1000000	75	散发出点点光芒的铠甲	2000	0	0	240	2	1	72	66	0	0	0	24	18	2	10	10	10	2	10	10	10	355	120
1112040409	神品光芒铠甲+9	36	4	6	1	4	1000000	75	散发出点点光芒的铠甲	2100	0	0	240	2	1	75	69	0	0	0	25	19	2	10	10	10	2	10	10	10	360	120
1112040410	神品光芒铠甲+10	36	4	7	1	4	1000000	75	散发出点点光芒的铠甲	0	0	0	240	2	1	78	73	0	0	0	26	20	2	10	10	10	2	10	10	10	365	120
1112000500	闪耀铠甲	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	1600	0	0	0	2	1	68	52	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0
1112000501	闪耀铠甲+1	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	1800	0	0	0	2	1	71	56	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0
1112000502	闪耀铠甲+2	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	2000	0	0	0	2	1	74	60	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0
1112000503	闪耀铠甲+3	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	2200	9000	5000	0	2	1	77	63	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0
1112000504	闪耀铠甲+4	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	2400	10000	5000	0	2	1	80	67	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0
1112000505	闪耀铠甲+5	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	2600	10000	5000	0	2	1	83	71	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0
1112000506	闪耀铠甲+6	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	2800	10000	5000	0	2	1	86	75	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0
1112000507	闪耀铠甲+7	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	3000	10000	5000	0	2	1	89	78	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0
1112000508	闪耀铠甲+8	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	3200	10000	5000	0	2	1	92	82	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0
1112000509	闪耀铠甲+9	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	3400	10000	5000	0	2	1	95	86	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0
1112000510	闪耀铠甲+10	48	5	0	1	0	2109	0	随时都闪耀着亮光的铠甲	0	10000	5000	0	2	1	98	90	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0
1112010500	精品闪耀铠甲	48	5	0	1	1	2109	0	随时都闪耀着亮光的铠甲	1600	0	0	0	2	1	68	52	0	0	0	22	14	0	0	0	0	0	0	0	0	140	0
1112010501	精品闪耀铠甲+1	48	5	0	1	1	2109	0	随时都闪耀着亮光的铠甲	1800	0	0	0	2	1	71	56	0	0	0	23	15	0	0	0	0	0	0	0	0	145	0
1112010502	精品闪耀铠甲+2	48	5	0	1	1	2109	0	随时都闪耀着亮光的铠甲	2000	0	0	0	2	1	74	60	0	0	0	24	16	0	0	0	0	0	0	0	0	150	0
1112010503	精品闪耀铠甲+3	48	5	1	1	1	2109	0	随时都闪耀着亮光的铠甲	2200	0	0	0	2	1	77	63	0	0	0	25	17	0	0	0	0	0	0	0	0	155	0
1112010504	精品闪耀铠甲+4	48	5	1	1	1	2109	0	随时都闪耀着亮光的铠甲	2400	1000	6000	0	2	1	80	67	0	0	0	26	18	0	0	0	0	0	0	0	0	160	0
1112010505	精品闪耀铠甲+5	48	5	2	1	1	2109	0	随时都闪耀着亮光的铠甲	2600	3000	6000	0	2	1	83	71	0	0	0	27	19	0	0	0	0	0	0	0	0	165	0
1112010506	精品闪耀铠甲+6	48	5	2	1	1	2109	0	随时都闪耀着亮光的铠甲	2800	5000	6000	0	2	1	86	75	0	0	0	28	20	0	0	0	0	0	0	0	0	170	0
1112010507	精品闪耀铠甲+7	48	5	2	1	1	2109	0	随时都闪耀着亮光的铠甲	3000	7000	6000	0	2	1	89	78	0	0	0	29	21	0	0	0	0	0	0	0	0	175	0
1112010508	精品闪耀铠甲+8	48	5	3	1	1	2109	0	随时都闪耀着亮光的铠甲	3200	8000	6000	0	2	1	92	82	0	0	0	30	22	0	0	0	0	0	0	0	0	180	0
1112010509	精品闪耀铠甲+9	48	5	3	1	1	2109	0	随时都闪耀着亮光的铠甲	3400	9000	6000	0	2	1	95	86	0	0	0	31	23	0	0	0	0	0	0	0	0	185	0
1112010510	精品闪耀铠甲+10	48	5	4	1	1	2109	0	随时都闪耀着亮光的铠甲	0	10000	6000	0	2	1	98	90	0	0	0	32	24	0	0	0	0	0	0	0	0	190	0
1112020500	极品闪耀铠甲	48	5	0	1	2	2109	0	随时都闪耀着亮光的铠甲	1600	0	0	0	2	1	68	52	0	0	0	22	14	2	0	0	0	2	0	0	0	140	0
1112020501	极品闪耀铠甲+1	48	5	0	1	2	2109	0	随时都闪耀着亮光的铠甲	1800	0	0	0	2	1	71	56	0	0	0	23	15	2	0	0	0	2	0	0	0	145	0
1112020502	极品闪耀铠甲+2	48	5	0	1	2	2109	0	随时都闪耀着亮光的铠甲	2000	0	0	0	2	1	74	60	0	0	0	24	16	2	0	0	0	2	0	0	0	150	0
1112020503	极品闪耀铠甲+3	48	5	2	1	2	2109	0	随时都闪耀着亮光的铠甲	2200	0	0	0	2	1	77	63	0	0	0	25	17	2	0	0	0	2	0	0	0	155	0
1112020504	极品闪耀铠甲+4	48	5	2	1	2	2109	0	随时都闪耀着亮光的铠甲	2400	0	0	0	2	1	80	67	0	0	0	26	18	2	0	0	0	2	0	0	0	160	0
1112020505	极品闪耀铠甲+5	48	5	3	1	2	2109	0	随时都闪耀着亮光的铠甲	2600	1000	7000	0	2	1	83	71	0	0	0	27	19	2	0	0	0	2	0	0	0	165	0
1112020506	极品闪耀铠甲+6	48	5	3	1	2	2109	0	随时都闪耀着亮光的铠甲	2800	2000	7000	0	2	1	86	75	0	0	0	28	20	2	0	0	0	2	0	0	0	170	0
1112020507	极品闪耀铠甲+7	48	5	3	1	2	2109	0	随时都闪耀着亮光的铠甲	3000	3000	7000	0	2	1	89	78	0	0	0	29	21	2	0	0	0	2	0	0	0	175	0
1112020508	极品闪耀铠甲+8	48	5	4	1	2	2109	0	随时都闪耀着亮光的铠甲	3200	4000	7000	0	2	1	92	82	0	0	0	30	22	2	0	0	0	2	0	0	0	180	0
1112020509	极品闪耀铠甲+9	48	5	4	1	2	2109	0	随时都闪耀着亮光的铠甲	3400	5000	7000	0	2	1	95	86	0	0	0	31	23	2	0	0	0	2	0	0	0	185	0
1112020510	极品闪耀铠甲+10	48	5	5	1	2	2109	0	随时都闪耀着亮光的铠甲	0	6000	7000	0	2	1	98	90	0	0	0	32	24	2	0	0	0	2	0	0	0	190	0
1112030500	完美闪耀铠甲	48	5	0	1	3	960000	53	随时都闪耀着亮光的铠甲	1600	0	0	192	2	1	68	52	0	0	0	22	14	2	10	0	0	2	0	0	10	390	150
1112030501	完美闪耀铠甲+1	48	5	0	1	3	960000	53	随时都闪耀着亮光的铠甲	1800	0	0	192	2	1	71	56	0	0	0	23	15	2	10	0	0	2	0	0	10	395	150
1112030502	完美闪耀铠甲+2	48	5	0	1	3	960000	53	随时都闪耀着亮光的铠甲	2000	0	0	192	2	1	74	60	0	0	0	24	16	2	10	0	0	2	0	0	10	400	150
1112030503	完美闪耀铠甲+3	48	5	3	1	3	960000	53	随时都闪耀着亮光的铠甲	2200	0	0	192	2	1	77	63	0	0	0	25	17	2	10	0	0	2	0	0	10	405	150
1112030504	完美闪耀铠甲+4	48	5	3	1	3	960000	53	随时都闪耀着亮光的铠甲	2400	0	0	192	2	1	80	67	0	0	0	26	18	2	10	0	0	2	0	0	10	410	150
1112030505	完美闪耀铠甲+5	48	5	4	1	3	960000	53	随时都闪耀着亮光的铠甲	2600	0	0	192	2	1	83	71	0	0	0	27	19	2	10	0	0	2	0	0	10	415	150
1112030506	完美闪耀铠甲+6	48	5	4	1	3	960000	53	随时都闪耀着亮光的铠甲	2800	0	0	192	2	1	86	75	0	0	0	28	20	2	10	0	0	2	0	0	10	420	150
1112030507	完美闪耀铠甲+7	48	5	4	1	3	960000	53	随时都闪耀着亮光的铠甲	3000	100	8000	192	2	1	89	78	0	0	0	29	21	2	10	0	0	2	0	0	10	425	150
1112030508	完美闪耀铠甲+8	48	5	5	1	3	960000	53	随时都闪耀着亮光的铠甲	3200	600	8000	192	2	1	92	82	0	0	0	30	22	2	10	0	0	2	0	0	10	430	150
1112030509	完美闪耀铠甲+9	48	5	5	1	3	960000	53	随时都闪耀着亮光的铠甲	3400	1100	8000	192	2	1	95	86	0	0	0	31	23	2	10	0	0	2	0	0	10	435	150
1112030510	完美闪耀铠甲+10	48	5	6	1	3	960000	53	随时都闪耀着亮光的铠甲	0	1600	8000	192	2	1	98	90	0	0	0	32	24	2	10	0	0	2	0	0	10	440	150
1112040500	神品闪耀铠甲	48	5	0	1	4	1600000	88	随时都闪耀着亮光的铠甲	1600	0	0	320	2	1	68	52	0	0	0	22	14	2	10	10	10	2	10	10	10	390	150
1112040501	神品闪耀铠甲+1	48	5	0	1	4	1600000	88	随时都闪耀着亮光的铠甲	1800	0	0	320	2	1	71	56	0	0	0	23	15	2	10	10	10	2	10	10	10	395	150
1112040502	神品闪耀铠甲+2	48	5	0	1	4	1600000	88	随时都闪耀着亮光的铠甲	2000	0	0	320	2	1	74	60	0	0	0	24	16	2	10	10	10	2	10	10	10	400	150
1112040503	神品闪耀铠甲+3	48	5	4	1	4	1600000	88	随时都闪耀着亮光的铠甲	2200	0	0	320	2	1	77	63	0	0	0	25	17	2	10	10	10	2	10	10	10	405	150
1112040504	神品闪耀铠甲+4	48	5	4	1	4	1600000	88	随时都闪耀着亮光的铠甲	2400	0	0	320	2	1	80	67	0	0	0	26	18	2	10	10	10	2	10	10	10	410	150
1112040505	神品闪耀铠甲+5	48	5	5	1	4	1600000	88	随时都闪耀着亮光的铠甲	2600	0	0	320	2	1	83	71	0	0	0	27	19	2	10	10	10	2	10	10	10	415	150
1112040506	神品闪耀铠甲+6	48	5	5	1	4	1600000	88	随时都闪耀着亮光的铠甲	2800	0	0	320	2	1	86	75	0	0	0	28	20	2	10	10	10	2	10	10	10	420	150
1112040507	神品闪耀铠甲+7	48	5	5	1	4	1600000	88	随时都闪耀着亮光的铠甲	3000	0	0	320	2	1	89	78	0	0	0	29	21	2	10	10	10	2	10	10	10	425	150
1112040508	神品闪耀铠甲+8	48	5	6	1	4	1600000	88	随时都闪耀着亮光的铠甲	3200	0	0	320	2	1	92	82	0	0	0	30	22	2	10	10	10	2	10	10	10	430	150
1112040509	神品闪耀铠甲+9	48	5	6	1	4	1600000	88	随时都闪耀着亮光的铠甲	3400	0	0	320	2	1	95	86	0	0	0	31	23	2	10	10	10	2	10	10	10	435	150
1112040510	神品闪耀铠甲+10	48	5	7	1	4	1600000	88	随时都闪耀着亮光的铠甲	0	0	0	320	2	1	98	90	0	0	0	32	24	2	10	10	10	2	10	10	10	440	150
1112000600	胜利铠甲	60	6	0	1	0	3163	0	能够带来胜利的铠甲	2200	0	0	0	2	1	90	66	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0
1112000601	胜利铠甲+1	60	6	0	1	0	3163	0	能够带来胜利的铠甲	2400	0	0	0	2	1	94	71	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0
1112000602	胜利铠甲+2	60	6	0	1	0	3163	0	能够带来胜利的铠甲	2600	0	0	0	2	1	98	76	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0
1112000603	胜利铠甲+3	60	6	0	1	0	3163	0	能够带来胜利的铠甲	2800	9000	7000	0	2	1	102	81	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0
1112000604	胜利铠甲+4	60	6	0	1	0	3163	0	能够带来胜利的铠甲	3000	10000	7000	0	2	1	106	86	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0
1112000605	胜利铠甲+5	60	6	0	1	0	3163	0	能够带来胜利的铠甲	3200	10000	7000	0	2	1	110	91	0	0	0	0	0	0	0	0	0	0	0	0	0	195	0
1112000606	胜利铠甲+6	60	6	0	1	0	3163	0	能够带来胜利的铠甲	3400	10000	7000	0	2	1	114	96	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0
1112000607	胜利铠甲+7	60	6	0	1	0	3163	0	能够带来胜利的铠甲	3600	10000	7000	0	2	1	118	101	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0
1112000608	胜利铠甲+8	60	6	0	1	0	3163	0	能够带来胜利的铠甲	3800	10000	7000	0	2	1	122	106	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0
1112000609	胜利铠甲+9	60	6	0	1	0	3163	0	能够带来胜利的铠甲	4000	10000	7000	0	2	1	126	111	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0
1112000610	胜利铠甲+10	60	6	0	1	0	3163	0	能够带来胜利的铠甲	0	10000	7000	0	2	1	130	116	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0
1112010600	精品胜利铠甲	60	6	0	1	1	3163	0	能够带来胜利的铠甲	2200	0	0	0	2	1	90	66	0	0	0	30	17	0	0	0	0	0	0	0	0	170	0
1112010601	精品胜利铠甲+1	60	6	0	1	1	3163	0	能够带来胜利的铠甲	2400	0	0	0	2	1	94	71	0	0	0	31	19	0	0	0	0	0	0	0	0	175	0
1112010602	精品胜利铠甲+2	60	6	0	1	1	3163	0	能够带来胜利的铠甲	2600	0	0	0	2	1	98	76	0	0	0	32	20	0	0	0	0	0	0	0	0	180	0
1112010603	精品胜利铠甲+3	60	6	1	1	1	3163	0	能够带来胜利的铠甲	2800	0	0	0	2	1	102	81	0	0	0	34	21	0	0	0	0	0	0	0	0	185	0
1112010604	精品胜利铠甲+4	60	6	1	1	1	3163	0	能够带来胜利的铠甲	3000	1000	9000	0	2	1	106	86	0	0	0	35	23	0	0	0	0	0	0	0	0	190	0
1112010605	精品胜利铠甲+5	60	6	2	1	1	3163	0	能够带来胜利的铠甲	3200	3000	9000	0	2	1	110	91	0	0	0	36	24	0	0	0	0	0	0	0	0	195	0
1112010606	精品胜利铠甲+6	60	6	2	1	1	3163	0	能够带来胜利的铠甲	3400	5000	9000	0	2	1	114	96	0	0	0	38	25	0	0	0	0	0	0	0	0	200	0
1112010607	精品胜利铠甲+7	60	6	2	1	1	3163	0	能够带来胜利的铠甲	3600	7000	9000	0	2	1	118	101	0	0	0	39	27	0	0	0	0	0	0	0	0	205	0
1112010608	精品胜利铠甲+8	60	6	3	1	1	3163	0	能够带来胜利的铠甲	3800	8000	9000	0	2	1	122	106	0	0	0	40	28	0	0	0	0	0	0	0	0	210	0
1112010609	精品胜利铠甲+9	60	6	3	1	1	3163	0	能够带来胜利的铠甲	4000	9000	9000	0	2	1	126	111	0	0	0	42	29	0	0	0	0	0	0	0	0	215	0
1112010610	精品胜利铠甲+10	60	6	4	1	1	3163	0	能够带来胜利的铠甲	0	10000	9000	0	2	1	130	116	0	0	0	43	31	0	0	0	0	0	0	0	0	220	0
1112020600	极品胜利铠甲	60	6	0	1	2	3163	0	能够带来胜利的铠甲	2200	0	0	0	2	1	90	66	0	0	0	30	17	2	0	0	0	2	0	0	0	170	0
1112020601	极品胜利铠甲+1	60	6	0	1	2	3163	0	能够带来胜利的铠甲	2400	0	0	0	2	1	94	71	0	0	0	31	19	2	0	0	0	2	0	0	0	175	0
1112020602	极品胜利铠甲+2	60	6	0	1	2	3163	0	能够带来胜利的铠甲	2600	0	0	0	2	1	98	76	0	0	0	32	20	2	0	0	0	2	0	0	0	180	0
1112020603	极品胜利铠甲+3	60	6	2	1	2	3163	0	能够带来胜利的铠甲	2800	0	0	0	2	1	102	81	0	0	0	34	21	2	0	0	0	2	0	0	0	185	0
1112020604	极品胜利铠甲+4	60	6	2	1	2	3163	0	能够带来胜利的铠甲	3000	0	0	0	2	1	106	86	0	0	0	35	23	2	0	0	0	2	0	0	0	190	0
1112020605	极品胜利铠甲+5	60	6	3	1	2	3163	0	能够带来胜利的铠甲	3200	1000	11000	0	2	1	110	91	0	0	0	36	24	2	0	0	0	2	0	0	0	195	0
1112020606	极品胜利铠甲+6	60	6	3	1	2	3163	0	能够带来胜利的铠甲	3400	2000	11000	0	2	1	114	96	0	0	0	38	25	2	0	0	0	2	0	0	0	200	0
1112020607	极品胜利铠甲+7	60	6	3	1	2	3163	0	能够带来胜利的铠甲	3600	3000	11000	0	2	1	118	101	0	0	0	39	27	2	0	0	0	2	0	0	0	205	0
1112020608	极品胜利铠甲+8	60	6	4	1	2	3163	0	能够带来胜利的铠甲	3800	4000	11000	0	2	1	122	106	0	0	0	40	28	2	0	0	0	2	0	0	0	210	0
1112020609	极品胜利铠甲+9	60	6	4	1	2	3163	0	能够带来胜利的铠甲	4000	5000	11000	0	2	1	126	111	0	0	0	42	29	2	0	0	0	2	0	0	0	215	0
1112020610	极品胜利铠甲+10	60	6	5	1	2	3163	0	能够带来胜利的铠甲	0	6000	11000	0	2	1	130	116	0	0	0	43	31	2	0	0	0	2	0	0	0	220	0
1112030600	完美胜利铠甲	60	6	0	1	3	1440000	65	能够带来胜利的铠甲	2200	0	0	288	2	1	90	66	0	0	0	30	17	2	10	0	0	2	0	0	10	470	180
1112030601	完美胜利铠甲+1	60	6	0	1	3	1440000	65	能够带来胜利的铠甲	2400	0	0	288	2	1	94	71	0	0	0	31	19	2	10	0	0	2	0	0	10	475	180
1112030602	完美胜利铠甲+2	60	6	0	1	3	1440000	65	能够带来胜利的铠甲	2600	0	0	288	2	1	98	76	0	0	0	32	20	2	10	0	0	2	0	0	10	480	180
1112030603	完美胜利铠甲+3	60	6	3	1	3	1440000	65	能够带来胜利的铠甲	2800	0	0	288	2	1	102	81	0	0	0	34	21	2	10	0	0	2	0	0	10	485	180
1112030604	完美胜利铠甲+4	60	6	3	1	3	1440000	65	能够带来胜利的铠甲	3000	0	0	288	2	1	106	86	0	0	0	35	23	2	10	0	0	2	0	0	10	490	180
1112030605	完美胜利铠甲+5	60	6	4	1	3	1440000	65	能够带来胜利的铠甲	3200	0	0	288	2	1	110	91	0	0	0	36	24	2	10	0	0	2	0	0	10	495	180
1112030606	完美胜利铠甲+6	60	6	4	1	3	1440000	65	能够带来胜利的铠甲	3400	0	0	288	2	1	114	96	0	0	0	38	25	2	10	0	0	2	0	0	10	500	180
1112030607	完美胜利铠甲+7	60	6	4	1	3	1440000	65	能够带来胜利的铠甲	3600	100	13000	288	2	1	118	101	0	0	0	39	27	2	10	0	0	2	0	0	10	505	180
1112030608	完美胜利铠甲+8	60	6	5	1	3	1440000	65	能够带来胜利的铠甲	3800	200	13000	288	2	1	122	106	0	0	0	40	28	2	10	0	0	2	0	0	10	510	180
1112030609	完美胜利铠甲+9	60	6	5	1	3	1440000	65	能够带来胜利的铠甲	4000	300	13000	288	2	1	126	111	0	0	0	42	29	2	10	0	0	2	0	0	10	515	180
1112030610	完美胜利铠甲+10	60	6	6	1	3	1440000	65	能够带来胜利的铠甲	0	400	13000	288	2	1	130	116	0	0	0	43	31	2	10	0	0	2	0	0	10	520	180
1112040600	神品胜利铠甲	60	6	0	1	4	2400000	108	能够带来胜利的铠甲	2200	0	0	480	2	1	90	66	0	0	0	30	17	2	10	10	10	2	10	10	10	470	180
1112040601	神品胜利铠甲+1	60	6	0	1	4	2400000	108	能够带来胜利的铠甲	2400	0	0	480	2	1	94	71	0	0	0	31	19	2	10	10	10	2	10	10	10	475	180
1112040602	神品胜利铠甲+2	60	6	0	1	4	2400000	108	能够带来胜利的铠甲	2600	0	0	480	2	1	98	76	0	0	0	32	20	2	10	10	10	2	10	10	10	480	180
1112040603	神品胜利铠甲+3	60	6	4	1	4	2400000	108	能够带来胜利的铠甲	2800	0	0	480	2	1	102	81	0	0	0	34	21	2	10	10	10	2	10	10	10	485	180
1112040604	神品胜利铠甲+4	60	6	4	1	4	2400000	108	能够带来胜利的铠甲	3000	0	0	480	2	1	106	86	0	0	0	35	23	2	10	10	10	2	10	10	10	490	180
1112040605	神品胜利铠甲+5	60	6	5	1	4	2400000	108	能够带来胜利的铠甲	3200	0	0	480	2	1	110	91	0	0	0	36	24	2	10	10	10	2	10	10	10	495	180
1112040606	神品胜利铠甲+6	60	6	5	1	4	2400000	108	能够带来胜利的铠甲	3400	0	0	480	2	1	114	96	0	0	0	38	25	2	10	10	10	2	10	10	10	500	180
1112040607	神品胜利铠甲+7	60	6	5	1	4	2400000	108	能够带来胜利的铠甲	3600	0	0	480	2	1	118	101	0	0	0	39	27	2	10	10	10	2	10	10	10	505	180
1112040608	神品胜利铠甲+8	60	6	6	1	4	2400000	108	能够带来胜利的铠甲	3800	0	0	480	2	1	122	106	0	0	0	40	28	2	10	10	10	2	10	10	10	510	180
1112040609	神品胜利铠甲+9	60	6	6	1	4	2400000	108	能够带来胜利的铠甲	4000	0	0	480	2	1	126	111	0	0	0	42	29	2	10	10	10	2	10	10	10	515	180
1112040610	神品胜利铠甲+10	60	6	7	1	4	2400000	108	能够带来胜利的铠甲	0	0	0	480	2	1	130	116	0	0	0	43	31	2	10	10	10	2	10	10	10	520	180
1112000700	荣誉铠甲	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	3000	0	0	0	2	1	112	80	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0
1112000701	荣誉铠甲+1	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	3500	0	0	0	2	1	116	85	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0
1112000702	荣誉铠甲+2	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	4000	0	0	0	2	1	120	90	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0
1112000703	荣誉铠甲+3	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	4500	7500	11000	0	2	1	124	95	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0
1112000704	荣誉铠甲+4	72	7	0	2	0	3796	0	有着巨大荣誉才能穿着的铠甲	5000	8500	11000	0	2	1	128	100	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0
