编号	名字	等级需求	光影等级	图标	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1121020410	极品繁星帽+10	36	5	4	2	1125	0	镶嵌着颗颗宝石的帽子	0	10000	5000	0	1	2	53	64	0	0	0	17	21	2	0	0	0	2	0	0	0	0	0
1121030400	完美繁星帽	36	0	4	3	420000	32	镶嵌着颗颗宝石的帽子	1200	0	0	100	1	2	23	34	0	0	0	7	11	2	0	0	10	2	0	0	10	90	150
1121030401	完美繁星帽+1	36	0	4	3	420000	32	镶嵌着颗颗宝石的帽子	1300	0	0	100	1	2	26	37	0	0	0	8	12	2	0	0	10	2	0	0	10	95	150
1121030402	完美繁星帽+2	36	0	4	3	420000	32	镶嵌着颗颗宝石的帽子	1400	0	0	100	1	2	29	40	0	0	0	9	13	2	0	0	10	2	0	0	10	100	150
1121030403	完美繁星帽+3	36	3	4	3	420000	32	镶嵌着颗颗宝石的帽子	1500	0	0	100	1	2	32	43	0	0	0	10	14	2	0	0	10	2	0	0	10	105	150
1121030404	完美繁星帽+4	36	3	4	3	420000	32	镶嵌着颗颗宝石的帽子	1600	0	0	100	1	2	35	46	0	0	0	11	15	2	0	0	10	2	0	0	10	110	150
1121030405	完美繁星帽+5	36	4	4	3	420000	32	镶嵌着颗颗宝石的帽子	1700	0	0	100	1	2	38	49	0	0	0	12	16	2	0	0	10	2	0	0	10	115	150
1121030406	完美繁星帽+6	36	4	4	3	420000	32	镶嵌着颗颗宝石的帽子	1800	0	0	100	1	2	41	52	0	0	0	13	17	2	0	0	10	2	0	0	10	120	150
1121030407	完美繁星帽+7	36	4	4	3	420000	32	镶嵌着颗颗宝石的帽子	1900	1000	6000	100	1	2	44	55	0	0	0	14	18	2	0	0	10	2	0	0	10	125	150
1121030408	完美繁星帽+8	36	5	4	3	420000	32	镶嵌着颗颗宝石的帽子	2000	2000	6000	100	1	2	47	58	0	0	0	15	19	2	0	0	10	2	0	0	10	130	150
1121030409	完美繁星帽+9	36	5	4	3	420000	32	镶嵌着颗颗宝石的帽子	2100	3000	6000	100	1	2	50	61	0	0	0	16	20	2	0	0	10	2	0	0	10	135	150
1121030410	完美繁星帽+10	36	6	4	3	420000	32	镶嵌着颗颗宝石的帽子	0	4000	6000	100	1	2	53	64	0	0	0	17	21	2	0	0	10	2	0	0	10	140	150
1121040400	神品繁星帽	36	0	4	4	700000	53	镶嵌着颗颗宝石的帽子	1200	0	0	168	1	2	23	34	0	0	0	7	11	2	10	10	10	2	10	10	10	90	150
1121040401	神品繁星帽+1	36	0	4	4	700000	53	镶嵌着颗颗宝石的帽子	1300	0	0	168	1	2	26	37	0	0	0	8	12	2	10	10	10	2	10	10	10	95	150
1121040402	神品繁星帽+2	36	0	4	4	700000	53	镶嵌着颗颗宝石的帽子	1400	0	0	168	1	2	29	40	0	0	0	9	13	2	10	10	10	2	10	10	10	100	150
1121040403	神品繁星帽+3	36	4	4	4	700000	53	镶嵌着颗颗宝石的帽子	1500	0	0	168	1	2	32	43	0	0	0	10	14	2	10	10	10	2	10	10	10	105	150
1121040404	神品繁星帽+4	36	4	4	4	700000	53	镶嵌着颗颗宝石的帽子	1600	0	0	168	1	2	35	46	0	0	0	11	15	2	10	10	10	2	10	10	10	110	150
1121040405	神品繁星帽+5	36	5	4	4	700000	53	镶嵌着颗颗宝石的帽子	1700	0	0	168	1	2	38	49	0	0	0	12	16	2	10	10	10	2	10	10	10	115	150
1121040406	神品繁星帽+6	36	5	4	4	700000	53	镶嵌着颗颗宝石的帽子	1800	0	0	168	1	2	41	52	0	0	0	13	17	2	10	10	10	2	10	10	10	120	150
1121040407	神品繁星帽+7	36	5	4	4	700000	53	镶嵌着颗颗宝石的帽子	1900	0	0	168	1	2	44	55	0	0	0	14	18	2	10	10	10	2	10	10	10	125	150
1121040408	神品繁星帽+8	36	6	4	4	700000	53	镶嵌着颗颗宝石的帽子	2000	0	0	168	1	2	47	58	0	0	0	15	19	2	10	10	10	2	10	10	10	130	150
1121040409	神品繁星帽+9	36	6	4	4	700000	53	镶嵌着颗颗宝石的帽子	2100	0	0	168	1	2	50	61	0	0	0	16	20	2	10	10	10	2	10	10	10	135	150
1121040410	神品繁星帽+10	36	7	4	4	700000	53	镶嵌着颗颗宝石的帽子	0	0	0	168	1	2	53	64	0	0	0	17	21	2	10	10	10	2	10	10	10	140	150
1121000500	暗晶帽	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	1600	0	0	0	1	2	31	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000501	暗晶帽+1	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	1800	0	0	0	1	2	34	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000502	暗晶帽+2	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	2000	0	0	0	1	2	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000503	暗晶帽+3	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	2200	9000	5000	0	1	2	40	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000504	暗晶帽+4	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	2400	10000	5000	0	1	2	43	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000505	暗晶帽+5	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	2600	10000	5000	0	1	2	46	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000506	暗晶帽+6	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	2800	10000	5000	0	1	2	49	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000507	暗晶帽+7	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	3000	10000	5000	0	1	2	52	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000508	暗晶帽+8	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	3200	10000	5000	0	1	2	55	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000509	暗晶帽+9	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	3400	10000	5000	0	1	2	58	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000510	暗晶帽+10	48	0	5	0	1406	0	镶嵌着黑色水晶的帽子	0	10000	5000	0	1	2	61	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121010500	精品暗晶帽	48	0	5	1	1406	0	镶嵌着黑色水晶的帽子	1600	0	0	0	1	2	31	48	0	0	0	10	16	0	0	0	0	0	0	0	0	0	0
1121010501	精品暗晶帽+1	48	0	5	1	1406	0	镶嵌着黑色水晶的帽子	1800	0	0	0	1	2	34	51	0	0	0	11	17	0	0	0	0	0	0	0	0	0	0
1121010502	精品暗晶帽+2	48	0	5	1	1406	0	镶嵌着黑色水晶的帽子	2000	0	0	0	1	2	37	54	0	0	0	12	18	0	0	0	0	0	0	0	0	0	0
1121010503	精品暗晶帽+3	48	1	5	1	1406	0	镶嵌着黑色水晶的帽子	2200	0	0	0	1	2	40	57	0	0	0	13	19	0	0	0	0	0	0	0	0	0	0
1121010504	精品暗晶帽+4	48	1	5	1	1406	0	镶嵌着黑色水晶的帽子	2400	1000	6000	0	1	2	43	60	0	0	0	14	20	0	0	0	0	0	0	0	0	0	0
1121010505	精品暗晶帽+5	48	2	5	1	1406	0	镶嵌着黑色水晶的帽子	2600	3000	6000	0	1	2	46	63	0	0	0	15	21	0	0	0	0	0	0	0	0	0	0
1121010506	精品暗晶帽+6	48	2	5	1	1406	0	镶嵌着黑色水晶的帽子	2800	5000	6000	0	1	2	49	66	0	0	0	16	22	0	0	0	0	0	0	0	0	0	0
1121010507	精品暗晶帽+7	48	2	5	1	1406	0	镶嵌着黑色水晶的帽子	3000	7000	6000	0	1	2	52	69	0	0	0	17	23	0	0	0	0	0	0	0	0	0	0
1121010508	精品暗晶帽+8	48	3	5	1	1406	0	镶嵌着黑色水晶的帽子	3200	8000	6000	0	1	2	55	72	0	0	0	18	24	0	0	0	0	0	0	0	0	0	0
1121010509	精品暗晶帽+9	48	3	5	1	1406	0	镶嵌着黑色水晶的帽子	3400	9000	6000	0	1	2	58	75	0	0	0	19	25	0	0	0	0	0	0	0	0	0	0
1121010510	精品暗晶帽+10	48	4	5	1	1406	0	镶嵌着黑色水晶的帽子	0	10000	6000	0	1	2	61	78	0	0	0	20	26	0	0	0	0	0	0	0	0	0	0
1121020500	极品暗晶帽	48	0	5	2	1406	0	镶嵌着黑色水晶的帽子	1600	0	0	0	1	2	31	48	0	0	0	10	16	2	0	0	0	2	0	0	0	0	0
1121020501	极品暗晶帽+1	48	0	5	2	1406	0	镶嵌着黑色水晶的帽子	1800	0	0	0	1	2	34	51	0	0	0	11	17	2	0	0	0	2	0	0	0	0	0
1121020502	极品暗晶帽+2	48	0	5	2	1406	0	镶嵌着黑色水晶的帽子	2000	0	0	0	1	2	37	54	0	0	0	12	18	2	0	0	0	2	0	0	0	0	0
1121020503	极品暗晶帽+3	48	2	5	2	1406	0	镶嵌着黑色水晶的帽子	2200	0	0	0	1	2	40	57	0	0	0	13	19	2	0	0	0	2	0	0	0	0	0
1121020504	极品暗晶帽+4	48	2	5	2	1406	0	镶嵌着黑色水晶的帽子	2400	0	0	0	1	2	43	60	0	0	0	14	20	2	0	0	0	2	0	0	0	0	0
1121020505	极品暗晶帽+5	48	3	5	2	1406	0	镶嵌着黑色水晶的帽子	2600	1000	7000	0	1	2	46	63	0	0	0	15	21	2	0	0	0	2	0	0	0	0	0
1121020506	极品暗晶帽+6	48	3	5	2	1406	0	镶嵌着黑色水晶的帽子	2800	2000	7000	0	1	2	49	66	0	0	0	16	22	2	0	0	0	2	0	0	0	0	0
1121020507	极品暗晶帽+7	48	3	5	2	1406	0	镶嵌着黑色水晶的帽子	3000	3000	7000	0	1	2	52	69	0	0	0	17	23	2	0	0	0	2	0	0	0	0	0
1121020508	极品暗晶帽+8	48	4	5	2	1406	0	镶嵌着黑色水晶的帽子	3200	4000	7000	0	1	2	55	72	0	0	0	18	24	2	0	0	0	2	0	0	0	0	0
1121020509	极品暗晶帽+9	48	4	5	2	1406	0	镶嵌着黑色水晶的帽子	3400	5000	7000	0	1	2	58	75	0	0	0	19	25	2	0	0	0	2	0	0	0	0	0
1121020510	极品暗晶帽+10	48	5	5	2	1406	0	镶嵌着黑色水晶的帽子	0	6000	7000	0	1	2	61	78	0	0	0	20	26	2	0	0	0	2	0	0	0	0	0
1121030500	完美暗晶帽	48	0	5	3	672000	37	镶嵌着黑色水晶的帽子	1600	0	0	134	1	2	31	48	0	0	0	10	16	2	0	0	10	2	0	0	10	120	200
1121030501	完美暗晶帽+1	48	0	5	3	672000	37	镶嵌着黑色水晶的帽子	1800	0	0	134	1	2	34	51	0	0	0	11	17	2	0	0	10	2	0	0	10	125	200
1121030502	完美暗晶帽+2	48	0	5	3	672000	37	镶嵌着黑色水晶的帽子	2000	0	0	134	1	2	37	54	0	0	0	12	18	2	0	0	10	2	0	0	10	130	200
1121030503	完美暗晶帽+3	48	3	5	3	672000	37	镶嵌着黑色水晶的帽子	2200	0	0	134	1	2	40	57	0	0	0	13	19	2	0	0	10	2	0	0	10	135	200
1121030504	完美暗晶帽+4	48	3	5	3	672000	37	镶嵌着黑色水晶的帽子	2400	0	0	134	1	2	43	60	0	0	0	14	20	2	0	0	10	2	0	0	10	140	200
1121030505	完美暗晶帽+5	48	4	5	3	672000	37	镶嵌着黑色水晶的帽子	2600	0	0	134	1	2	46	63	0	0	0	15	21	2	0	0	10	2	0	0	10	145	200
1121030506	完美暗晶帽+6	48	4	5	3	672000	37	镶嵌着黑色水晶的帽子	2800	0	0	134	1	2	49	66	0	0	0	16	22	2	0	0	10	2	0	0	10	150	200
1121030507	完美暗晶帽+7	48	4	5	3	672000	37	镶嵌着黑色水晶的帽子	3000	100	8000	134	1	2	52	69	0	0	0	17	23	2	0	0	10	2	0	0	10	155	200
1121030508	完美暗晶帽+8	48	5	5	3	672000	37	镶嵌着黑色水晶的帽子	3200	600	8000	134	1	2	55	72	0	0	0	18	24	2	0	0	10	2	0	0	10	160	200
1121030509	完美暗晶帽+9	48	5	5	3	672000	37	镶嵌着黑色水晶的帽子	3400	1100	8000	134	1	2	58	75	0	0	0	19	25	2	0	0	10	2	0	0	10	165	200
1121030510	完美暗晶帽+10	48	6	5	3	672000	37	镶嵌着黑色水晶的帽子	0	1600	8000	134	1	2	61	78	0	0	0	20	26	2	0	0	10	2	0	0	10	170	200
1121040500	神品暗晶帽	48	0	5	4	1120000	62	镶嵌着黑色水晶的帽子	1600	0	0	224	1	2	31	48	0	0	0	10	16	2	10	10	10	2	10	10	10	120	200
1121040501	神品暗晶帽+1	48	0	5	4	1120000	62	镶嵌着黑色水晶的帽子	1800	0	0	224	1	2	34	51	0	0	0	11	17	2	10	10	10	2	10	10	10	125	200
1121040502	神品暗晶帽+2	48	0	5	4	1120000	62	镶嵌着黑色水晶的帽子	2000	0	0	224	1	2	37	54	0	0	0	12	18	2	10	10	10	2	10	10	10	130	200
1121040503	神品暗晶帽+3	48	4	5	4	1120000	62	镶嵌着黑色水晶的帽子	2200	0	0	224	1	2	40	57	0	0	0	13	19	2	10	10	10	2	10	10	10	135	200
1121040504	神品暗晶帽+4	48	4	5	4	1120000	62	镶嵌着黑色水晶的帽子	2400	0	0	224	1	2	43	60	0	0	0	14	20	2	10	10	10	2	10	10	10	140	200
1121040505	神品暗晶帽+5	48	5	5	4	1120000	62	镶嵌着黑色水晶的帽子	2600	0	0	224	1	2	46	63	0	0	0	15	21	2	10	10	10	2	10	10	10	145	200
1121040506	神品暗晶帽+6	48	5	5	4	1120000	62	镶嵌着黑色水晶的帽子	2800	0	0	224	1	2	49	66	0	0	0	16	22	2	10	10	10	2	10	10	10	150	200
1121040507	神品暗晶帽+7	48	5	5	4	1120000	62	镶嵌着黑色水晶的帽子	3000	0	0	224	1	2	52	69	0	0	0	17	23	2	10	10	10	2	10	10	10	155	200
1121040508	神品暗晶帽+8	48	6	5	4	1120000	62	镶嵌着黑色水晶的帽子	3200	0	0	224	1	2	55	72	0	0	0	18	24	2	10	10	10	2	10	10	10	160	200
1121040509	神品暗晶帽+9	48	6	5	4	1120000	62	镶嵌着黑色水晶的帽子	3400	0	0	224	1	2	58	75	0	0	0	19	25	2	10	10	10	2	10	10	10	165	200
1121040510	神品暗晶帽+10	48	7	5	4	1120000	62	镶嵌着黑色水晶的帽子	0	0	0	224	1	2	61	78	0	0	0	20	26	2	10	10	10	2	10	10	10	170	200
1121000600	信仰帽	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	2200	0	0	0	1	2	39	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000601	信仰帽+1	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	2400	0	0	0	1	2	43	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000602	信仰帽+2	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	2600	0	0	0	1	2	47	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000603	信仰帽+3	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	2800	9000	7000	0	1	2	51	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000604	信仰帽+4	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	3000	10000	7000	0	1	2	55	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000605	信仰帽+5	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	3200	10000	7000	0	1	2	59	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000606	信仰帽+6	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	3400	10000	7000	0	1	2	63	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000607	信仰帽+7	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	3600	10000	7000	0	1	2	67	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000608	信仰帽+8	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	3800	10000	7000	0	1	2	71	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000609	信仰帽+9	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	4000	10000	7000	0	1	2	75	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000610	信仰帽+10	60	0	6	0	2109	0	具有信仰的神奇力量的帽子	0	10000	7000	0	1	2	79	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121010600	精品信仰帽	60	0	6	1	2109	0	具有信仰的神奇力量的帽子	2200	0	0	0	1	2	39	62	0	0	0	13	20	0	0	0	0	0	0	0	0	0	0
1121010601	精品信仰帽+1	60	0	6	1	2109	0	具有信仰的神奇力量的帽子	2400	0	0	0	1	2	43	66	0	0	0	14	22	0	0	0	0	0	0	0	0	0	0
1121010602	精品信仰帽+2	60	0	6	1	2109	0	具有信仰的神奇力量的帽子	2600	0	0	0	1	2	47	70	0	0	0	15	23	0	0	0	0	0	0	0	0	0	0
1121010603	精品信仰帽+3	60	1	6	1	2109	0	具有信仰的神奇力量的帽子	2800	0	0	0	1	2	51	74	0	0	0	17	24	0	0	0	0	0	0	0	0	0	0
1121010604	精品信仰帽+4	60	1	6	1	2109	0	具有信仰的神奇力量的帽子	3000	1000	9000	0	1	2	55	78	0	0	0	18	26	0	0	0	0	0	0	0	0	0	0
1121010605	精品信仰帽+5	60	2	6	1	2109	0	具有信仰的神奇力量的帽子	3200	3000	9000	0	1	2	59	82	0	0	0	19	27	0	0	0	0	0	0	0	0	0	0
1121010606	精品信仰帽+6	60	2	6	1	2109	0	具有信仰的神奇力量的帽子	3400	5000	9000	0	1	2	63	86	0	0	0	21	28	0	0	0	0	0	0	0	0	0	0
1121010607	精品信仰帽+7	60	2	6	1	2109	0	具有信仰的神奇力量的帽子	3600	7000	9000	0	1	2	67	90	0	0	0	22	30	0	0	0	0	0	0	0	0	0	0
1121010608	精品信仰帽+8	60	3	6	1	2109	0	具有信仰的神奇力量的帽子	3800	8000	9000	0	1	2	71	94	0	0	0	23	31	0	0	0	0	0	0	0	0	0	0
1121010609	精品信仰帽+9	60	3	6	1	2109	0	具有信仰的神奇力量的帽子	4000	9000	9000	0	1	2	75	98	0	0	0	25	32	0	0	0	0	0	0	0	0	0	0
1121010610	精品信仰帽+10	60	4	6	1	2109	0	具有信仰的神奇力量的帽子	0	10000	9000	0	1	2	79	102	0	0	0	26	34	0	0	0	0	0	0	0	0	0	0
1121020600	极品信仰帽	60	0	6	2	2109	0	具有信仰的神奇力量的帽子	2200	0	0	0	1	2	39	62	0	0	0	13	20	2	0	0	0	2	0	0	0	0	0
1121020601	极品信仰帽+1	60	0	6	2	2109	0	具有信仰的神奇力量的帽子	2400	0	0	0	1	2	43	66	0	0	0	14	22	2	0	0	0	2	0	0	0	0	0
1121020602	极品信仰帽+2	60	0	6	2	2109	0	具有信仰的神奇力量的帽子	2600	0	0	0	1	2	47	70	0	0	0	15	23	2	0	0	0	2	0	0	0	0	0
1121020603	极品信仰帽+3	60	2	6	2	2109	0	具有信仰的神奇力量的帽子	2800	0	0	0	1	2	51	74	0	0	0	17	24	2	0	0	0	2	0	0	0	0	0
1121020604	极品信仰帽+4	60	2	6	2	2109	0	具有信仰的神奇力量的帽子	3000	0	0	0	1	2	55	78	0	0	0	18	26	2	0	0	0	2	0	0	0	0	0
1121020605	极品信仰帽+5	60	3	6	2	2109	0	具有信仰的神奇力量的帽子	3200	1000	11000	0	1	2	59	82	0	0	0	19	27	2	0	0	0	2	0	0	0	0	0
1121020606	极品信仰帽+6	60	3	6	2	2109	0	具有信仰的神奇力量的帽子	3400	2000	11000	0	1	2	63	86	0	0	0	21	28	2	0	0	0	2	0	0	0	0	0
1121020607	极品信仰帽+7	60	3	6	2	2109	0	具有信仰的神奇力量的帽子	3600	3000	11000	0	1	2	67	90	0	0	0	22	30	2	0	0	0	2	0	0	0	0	0
1121020608	极品信仰帽+8	60	4	6	2	2109	0	具有信仰的神奇力量的帽子	3800	4000	11000	0	1	2	71	94	0	0	0	23	31	2	0	0	0	2	0	0	0	0	0
1121020609	极品信仰帽+9	60	4	6	2	2109	0	具有信仰的神奇力量的帽子	4000	5000	11000	0	1	2	75	98	0	0	0	25	32	2	0	0	0	2	0	0	0	0	0
1121020610	极品信仰帽+10	60	5	6	2	2109	0	具有信仰的神奇力量的帽子	0	6000	11000	0	1	2	79	102	0	0	0	26	34	2	0	0	0	2	0	0	0	0	0
1121030600	完美信仰帽	60	0	6	3	1008000	45	具有信仰的神奇力量的帽子	2200	0	0	201	1	2	39	62	0	0	0	13	20	2	0	0	10	2	0	0	10	150	250
1121030601	完美信仰帽+1	60	0	6	3	1008000	45	具有信仰的神奇力量的帽子	2400	0	0	201	1	2	43	66	0	0	0	14	22	2	0	0	10	2	0	0	10	155	250
1121030602	完美信仰帽+2	60	0	6	3	1008000	45	具有信仰的神奇力量的帽子	2600	0	0	201	1	2	47	70	0	0	0	15	23	2	0	0	10	2	0	0	10	160	250
1121030603	完美信仰帽+3	60	3	6	3	1008000	45	具有信仰的神奇力量的帽子	2800	0	0	201	1	2	51	74	0	0	0	17	24	2	0	0	10	2	0	0	10	165	250
1121030604	完美信仰帽+4	60	3	6	3	1008000	45	具有信仰的神奇力量的帽子	3000	0	0	201	1	2	55	78	0	0	0	18	26	2	0	0	10	2	0	0	10	170	250
1121030605	完美信仰帽+5	60	4	6	3	1008000	45	具有信仰的神奇力量的帽子	3200	0	0	201	1	2	59	82	0	0	0	19	27	2	0	0	10	2	0	0	10	175	250
1121030606	完美信仰帽+6	60	4	6	3	1008000	45	具有信仰的神奇力量的帽子	3400	0	0	201	1	2	63	86	0	0	0	21	28	2	0	0	10	2	0	0	10	180	250
1121030607	完美信仰帽+7	60	4	6	3	1008000	45	具有信仰的神奇力量的帽子	3600	100	13000	201	1	2	67	90	0	0	0	22	30	2	0	0	10	2	0	0	10	185	250
1121030608	完美信仰帽+8	60	5	6	3	1008000	45	具有信仰的神奇力量的帽子	3800	200	13000	201	1	2	71	94	0	0	0	23	31	2	0	0	10	2	0	0	10	190	250
1121030609	完美信仰帽+9	60	5	6	3	1008000	45	具有信仰的神奇力量的帽子	4000	300	13000	201	1	2	75	98	0	0	0	25	32	2	0	0	10	2	0	0	10	195	250
1121030610	完美信仰帽+10	60	6	6	3	1008000	45	具有信仰的神奇力量的帽子	0	400	13000	201	1	2	79	102	0	0	0	26	34	2	0	0	10	2	0	0	10	200	250
1121040600	神品信仰帽	60	0	6	4	1680000	76	具有信仰的神奇力量的帽子	2200	0	0	336	1	2	39	62	0	0	0	13	20	2	10	10	10	2	10	10	10	150	250
1121040601	神品信仰帽+1	60	0	6	4	1680000	76	具有信仰的神奇力量的帽子	2400	0	0	336	1	2	43	66	0	0	0	14	22	2	10	10	10	2	10	10	10	155	250
1121040602	神品信仰帽+2	60	0	6	4	1680000	76	具有信仰的神奇力量的帽子	2600	0	0	336	1	2	47	70	0	0	0	15	23	2	10	10	10	2	10	10	10	160	250
1121040603	神品信仰帽+3	60	4	6	4	1680000	76	具有信仰的神奇力量的帽子	2800	0	0	336	1	2	51	74	0	0	0	17	24	2	10	10	10	2	10	10	10	165	250
1121040604	神品信仰帽+4	60	4	6	4	1680000	76	具有信仰的神奇力量的帽子	3000	0	0	336	1	2	55	78	0	0	0	18	26	2	10	10	10	2	10	10	10	170	250
1121040605	神品信仰帽+5	60	5	6	4	1680000	76	具有信仰的神奇力量的帽子	3200	0	0	336	1	2	59	82	0	0	0	19	27	2	10	10	10	2	10	10	10	175	250
1121040606	神品信仰帽+6	60	5	6	4	1680000	76	具有信仰的神奇力量的帽子	3400	0	0	336	1	2	63	86	0	0	0	21	28	2	10	10	10	2	10	10	10	180	250
1121040607	神品信仰帽+7	60	5	6	4	1680000	76	具有信仰的神奇力量的帽子	3600	0	0	336	1	2	67	90	0	0	0	22	30	2	10	10	10	2	10	10	10	185	250
1121040608	神品信仰帽+8	60	6	6	4	1680000	76	具有信仰的神奇力量的帽子	3800	0	0	336	1	2	71	94	0	0	0	23	31	2	10	10	10	2	10	10	10	190	250
1121040609	神品信仰帽+9	60	6	6	4	1680000	76	具有信仰的神奇力量的帽子	4000	0	0	336	1	2	75	98	0	0	0	25	32	2	10	10	10	2	10	10	10	195	250
1121040610	神品信仰帽+10	60	7	6	4	1680000	76	具有信仰的神奇力量的帽子	0	0	0	336	1	2	79	102	0	0	0	26	34	2	10	10	10	2	10	10	10	200	250
1121000700	祝福帽	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	3000	0	0	0	1	2	47	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000701	祝福帽+1	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	3500	0	0	0	1	2	51	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000702	祝福帽+2	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	4000	0	0	0	1	2	55	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000703	祝福帽+3	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	4500	7500	11000	0	1	2	59	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000704	祝福帽+4	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	5000	8500	11000	0	1	2	63	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000705	祝福帽+5	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	5500	9500	11000	0	1	2	67	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000706	祝福帽+6	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	6000	10000	11000	0	1	2	71	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000707	祝福帽+7	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	6500	10000	11000	0	1	2	75	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000708	祝福帽+8	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	7000	10000	11000	0	1	2	79	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000709	祝福帽+9	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	7500	10000	11000	0	1	2	83	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121000710	祝福帽+10	72	0	7	0	2531	0	为大地带来圣洁之爱的帽子	0	10000	11000	0	1	2	87	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1121010700	精品祝福帽	72	0	7	1	2531	0	为大地带来圣洁之爱的帽子	3000	0	0	0	1	2	47	77	0	0	0	15	25	0	0	0	0	0	0	0	0	0	0
1121010701	精品祝福帽+1	72	0	7	1	2531	0	为大地带来圣洁之爱的帽子	3500	0	0	0	1	2	51	81	0	0	0	17	27	0	0	0	0	0	0	0	0	0	0
1121010702	精品祝福帽+2	72	0	7	1	2531	0	为大地带来圣洁之爱的帽子	4000	0	0	0	1	2	55	85	0	0	0	18	28	0	0	0	0	0	0	0	0	0	0
1121010703	精品祝福帽+3	72	1	7	1	2531	0	为大地带来圣洁之爱的帽子	4500	0	0	0	1	2	59	89	0	0	0	19	29	0	0	0	0	0	0	0	0	0	0
1121010704	精品祝福帽+4	72	1	7	1	2531	0	为大地带来圣洁之爱的帽子	5000	1000	13000	0	1	2	63	93	0	0	0	21	31	0	0	0	0	0	0	0	0	0	0
