编号	名字	等级需求	光影等级	图标	品质	金币	元宝	描述	升等费用	精炼几率	精炼费用	升级费用	种族要求	装备类型	物理防御	魔法防御	闪避	移动时间增加	格档	附加物理防御	附加魔法防御	物防加成（等级）	物防加成（强壮）	物防加成（敏捷）	物防加成（智慧）	魔防加成（等级）	魔防加成（强壮）	魔防加成（敏捷）	魔防加成（智慧）	附加生命上限	附加魔法上限
1140030401	完美尚武盾·游侠+1	36	0	3	3	420000	0	战将比武时所穿的盾牌	1300	0	0	100	0	4	19	19	0	0	7	6	6	2	10	0	0	0	0	0	0	320	120
1140030402	完美尚武盾·游侠+2	36	0	3	3	420000	0	战将比武时所穿的盾牌	1400	0	0	100	0	4	22	22	0	0	7	7	7	2	10	0	0	0	0	0	0	325	120
1140030403	完美尚武盾·游侠+3	36	3	3	3	420000	0	战将比武时所穿的盾牌	1500	0	0	100	0	4	25	25	0	0	7	8	8	2	10	0	0	0	0	0	0	330	120
1140030404	完美尚武盾·游侠+4	36	3	3	3	420000	0	战将比武时所穿的盾牌	1600	0	0	100	0	4	28	28	0	0	7	9	9	2	10	0	0	0	0	0	0	335	120
1140030405	完美尚武盾·游侠+5	36	4	3	3	420000	0	战将比武时所穿的盾牌	1700	0	0	100	0	4	31	31	0	0	7	10	10	2	10	0	0	0	0	0	0	340	120
1140030406	完美尚武盾·游侠+6	36	4	3	3	420000	0	战将比武时所穿的盾牌	1800	0	0	100	0	4	34	34	0	0	7	11	11	2	10	0	0	0	0	0	0	345	120
1140030407	完美尚武盾·游侠+7	36	4	3	3	420000	0	战将比武时所穿的盾牌	1900	1000	6000	100	0	4	37	37	0	0	7	12	12	2	10	0	0	0	0	0	0	350	120
1140030408	完美尚武盾·游侠+8	36	5	3	3	420000	0	战将比武时所穿的盾牌	2000	2000	6000	100	0	4	40	40	0	0	7	13	13	2	10	0	0	0	0	0	0	355	120
1140030409	完美尚武盾·游侠+9	36	5	3	3	420000	0	战将比武时所穿的盾牌	2100	3000	6000	100	0	4	43	43	0	0	7	14	14	2	10	0	0	0	0	0	0	360	120
1140030410	完美尚武盾·游侠+10	36	6	3	3	420000	0	战将比武时所穿的盾牌	0	4000	6000	100	0	4	46	46	0	0	7	15	15	2	10	0	0	0	0	0	0	365	120
1140040400	神品尚武盾·游侠	36	0	3	4	700000	0	战将比武时所穿的盾牌	1200	0	0	168	0	4	16	16	0	0	7	5	5	2	10	10	10	0	0	0	0	315	120
1140040401	神品尚武盾·游侠+1	36	0	3	4	700000	0	战将比武时所穿的盾牌	1300	0	0	168	0	4	19	19	0	0	7	6	6	2	10	10	10	0	0	0	0	320	120
1140040402	神品尚武盾·游侠+2	36	0	3	4	700000	0	战将比武时所穿的盾牌	1400	0	0	168	0	4	22	22	0	0	7	7	7	2	10	10	10	0	0	0	0	325	120
1140040403	神品尚武盾·游侠+3	36	4	3	4	700000	0	战将比武时所穿的盾牌	1500	0	0	168	0	4	25	25	0	0	7	8	8	2	10	10	10	0	0	0	0	330	120
1140040404	神品尚武盾·游侠+4	36	4	3	4	700000	0	战将比武时所穿的盾牌	1600	0	0	168	0	4	28	28	0	0	7	9	9	2	10	10	10	0	0	0	0	335	120
1140040405	神品尚武盾·游侠+5	36	5	3	4	700000	0	战将比武时所穿的盾牌	1700	0	0	168	0	4	31	31	0	0	7	10	10	2	10	10	10	0	0	0	0	340	120
1140040406	神品尚武盾·游侠+6	36	5	3	4	700000	0	战将比武时所穿的盾牌	1800	0	0	168	0	4	34	34	0	0	7	11	11	2	10	10	10	0	0	0	0	345	120
1140040407	神品尚武盾·游侠+7	36	5	3	4	700000	0	战将比武时所穿的盾牌	1900	0	0	168	0	4	37	37	0	0	7	12	12	2	10	10	10	0	0	0	0	350	120
1140040408	神品尚武盾·游侠+8	36	6	3	4	700000	0	战将比武时所穿的盾牌	2000	0	0	168	0	4	40	40	0	0	7	13	13	2	10	10	10	0	0	0	0	355	120
1140040409	神品尚武盾·游侠+9	36	6	3	4	700000	0	战将比武时所穿的盾牌	2100	0	0	168	0	4	43	43	0	0	7	14	14	2	10	10	10	0	0	0	0	360	120
1140040410	神品尚武盾·游侠+10	36	7	3	4	700000	0	战将比武时所穿的盾牌	0	0	0	168	0	4	46	46	0	0	7	15	15	2	10	10	10	0	0	0	0	365	120
1140000500	光芒之盾·游侠	48	0	4	0	1406	0	散发出点点光芒的盾牌	1600	0	0	0	0	4	23	23	0	0	9	0	0	0	0	0	0	0	0	0	0	140	0
1140000501	光芒之盾·游侠+1	48	0	4	0	1406	0	散发出点点光芒的盾牌	1800	0	0	0	0	4	26	26	0	0	9	0	0	0	0	0	0	0	0	0	0	145	0
1140000502	光芒之盾·游侠+2	48	0	4	0	1406	0	散发出点点光芒的盾牌	2000	0	0	0	0	4	29	29	0	0	9	0	0	0	0	0	0	0	0	0	0	150	0
1140000503	光芒之盾·游侠+3	48	0	4	0	1406	0	散发出点点光芒的盾牌	2200	9000	5000	0	0	4	32	32	0	0	9	0	0	0	0	0	0	0	0	0	0	155	0
1140000504	光芒之盾·游侠+4	48	0	4	0	1406	0	散发出点点光芒的盾牌	2400	10000	5000	0	0	4	35	35	0	0	9	0	0	0	0	0	0	0	0	0	0	160	0
1140000505	光芒之盾·游侠+5	48	0	4	0	1406	0	散发出点点光芒的盾牌	2600	10000	5000	0	0	4	38	38	0	0	9	0	0	0	0	0	0	0	0	0	0	165	0
1140000506	光芒之盾·游侠+6	48	0	4	0	1406	0	散发出点点光芒的盾牌	2800	10000	5000	0	0	4	41	41	0	0	9	0	0	0	0	0	0	0	0	0	0	170	0
1140000507	光芒之盾·游侠+7	48	0	4	0	1406	0	散发出点点光芒的盾牌	3000	10000	5000	0	0	4	44	44	0	0	9	0	0	0	0	0	0	0	0	0	0	175	0
1140000508	光芒之盾·游侠+8	48	0	4	0	1406	0	散发出点点光芒的盾牌	3200	10000	5000	0	0	4	47	47	0	0	9	0	0	0	0	0	0	0	0	0	0	180	0
1140000509	光芒之盾·游侠+9	48	0	4	0	1406	0	散发出点点光芒的盾牌	3400	10000	5000	0	0	4	50	50	0	0	9	0	0	0	0	0	0	0	0	0	0	185	0
1140000510	光芒之盾·游侠+10	48	0	4	0	1406	0	散发出点点光芒的盾牌	0	10000	5000	0	0	4	53	53	0	0	9	0	0	0	0	0	0	0	0	0	0	190	0
1140010500	精品光芒之盾·游侠	48	0	4	1	1406	0	散发出点点光芒的盾牌	1600	0	0	0	0	4	23	23	0	0	9	7	7	0	0	0	0	0	0	0	0	140	0
1140010501	精品光芒之盾·游侠+1	48	0	4	1	1406	0	散发出点点光芒的盾牌	1800	0	0	0	0	4	26	26	0	0	9	8	8	0	0	0	0	0	0	0	0	145	0
1140010502	精品光芒之盾·游侠+2	48	0	4	1	1406	0	散发出点点光芒的盾牌	2000	0	0	0	0	4	29	29	0	0	9	9	9	0	0	0	0	0	0	0	0	150	0
1140010503	精品光芒之盾·游侠+3	48	1	4	1	1406	0	散发出点点光芒的盾牌	2200	0	0	0	0	4	32	32	0	0	9	10	10	0	0	0	0	0	0	0	0	155	0
1140010504	精品光芒之盾·游侠+4	48	1	4	1	1406	0	散发出点点光芒的盾牌	2400	1000	6000	0	0	4	35	35	0	0	9	11	11	0	0	0	0	0	0	0	0	160	0
1140010505	精品光芒之盾·游侠+5	48	2	4	1	1406	0	散发出点点光芒的盾牌	2600	3000	6000	0	0	4	38	38	0	0	9	12	12	0	0	0	0	0	0	0	0	165	0
1140010506	精品光芒之盾·游侠+6	48	2	4	1	1406	0	散发出点点光芒的盾牌	2800	5000	6000	0	0	4	41	41	0	0	9	13	13	0	0	0	0	0	0	0	0	170	0
1140010507	精品光芒之盾·游侠+7	48	2	4	1	1406	0	散发出点点光芒的盾牌	3000	7000	6000	0	0	4	44	44	0	0	9	14	14	0	0	0	0	0	0	0	0	175	0
1140010508	精品光芒之盾·游侠+8	48	3	4	1	1406	0	散发出点点光芒的盾牌	3200	8000	6000	0	0	4	47	47	0	0	9	15	15	0	0	0	0	0	0	0	0	180	0
1140010509	精品光芒之盾·游侠+9	48	3	4	1	1406	0	散发出点点光芒的盾牌	3400	9000	6000	0	0	4	50	50	0	0	9	16	16	0	0	0	0	0	0	0	0	185	0
1140010510	精品光芒之盾·游侠+10	48	4	4	1	1406	0	散发出点点光芒的盾牌	0	10000	6000	0	0	4	53	53	0	0	9	17	17	0	0	0	0	0	0	0	0	190	0
1140020500	极品光芒之盾·游侠	48	0	4	2	1406	0	散发出点点光芒的盾牌	1600	0	0	0	0	4	23	23	0	0	9	7	7	2	0	0	0	0	0	0	0	140	0
1140020501	极品光芒之盾·游侠+1	48	0	4	2	1406	0	散发出点点光芒的盾牌	1800	0	0	0	0	4	26	26	0	0	9	8	8	2	0	0	0	0	0	0	0	145	0
1140020502	极品光芒之盾·游侠+2	48	0	4	2	1406	0	散发出点点光芒的盾牌	2000	0	0	0	0	4	29	29	0	0	9	9	9	2	0	0	0	0	0	0	0	150	0
1140020503	极品光芒之盾·游侠+3	48	2	4	2	1406	0	散发出点点光芒的盾牌	2200	0	0	0	0	4	32	32	0	0	9	10	10	2	0	0	0	0	0	0	0	155	0
1140020504	极品光芒之盾·游侠+4	48	2	4	2	1406	0	散发出点点光芒的盾牌	2400	0	0	0	0	4	35	35	0	0	9	11	11	2	0	0	0	0	0	0	0	160	0
1140020505	极品光芒之盾·游侠+5	48	3	4	2	1406	0	散发出点点光芒的盾牌	2600	1000	7000	0	0	4	38	38	0	0	9	12	12	2	0	0	0	0	0	0	0	165	0
1140020506	极品光芒之盾·游侠+6	48	3	4	2	1406	0	散发出点点光芒的盾牌	2800	2000	7000	0	0	4	41	41	0	0	9	13	13	2	0	0	0	0	0	0	0	170	0
1140020507	极品光芒之盾·游侠+7	48	3	4	2	1406	0	散发出点点光芒的盾牌	3000	3000	7000	0	0	4	44	44	0	0	9	14	14	2	0	0	0	0	0	0	0	175	0
1140020508	极品光芒之盾·游侠+8	48	4	4	2	1406	0	散发出点点光芒的盾牌	3200	4000	7000	0	0	4	47	47	0	0	9	15	15	2	0	0	0	0	0	0	0	180	0
1140020509	极品光芒之盾·游侠+9	48	4	4	2	1406	0	散发出点点光芒的盾牌	3400	5000	7000	0	0	4	50	50	0	0	9	16	16	2	0	0	0	0	0	0	0	185	0
1140020510	极品光芒之盾·游侠+10	48	5	4	2	1406	0	散发出点点光芒的盾牌	0	6000	7000	0	0	4	53	53	0	0	9	17	17	2	0	0	0	0	0	0	0	190	0
1140030500	完美光芒之盾·游侠	48	0	4	3	672000	0	散发出点点光芒的盾牌	1600	0	0	134	0	4	23	23	0	0	9	7	7	2	10	0	0	0	0	0	0	390	150
1140030501	完美光芒之盾·游侠+1	48	0	4	3	672000	0	散发出点点光芒的盾牌	1800	0	0	134	0	4	26	26	0	0	9	8	8	2	10	0	0	0	0	0	0	395	150
1140030502	完美光芒之盾·游侠+2	48	0	4	3	672000	0	散发出点点光芒的盾牌	2000	0	0	134	0	4	29	29	0	0	9	9	9	2	10	0	0	0	0	0	0	400	150
1140030503	完美光芒之盾·游侠+3	48	3	4	3	672000	0	散发出点点光芒的盾牌	2200	0	0	134	0	4	32	32	0	0	9	10	10	2	10	0	0	0	0	0	0	405	150
1140030504	完美光芒之盾·游侠+4	48	3	4	3	672000	0	散发出点点光芒的盾牌	2400	0	0	134	0	4	35	35	0	0	9	11	11	2	10	0	0	0	0	0	0	410	150
1140030505	完美光芒之盾·游侠+5	48	4	4	3	672000	0	散发出点点光芒的盾牌	2600	0	0	134	0	4	38	38	0	0	9	12	12	2	10	0	0	0	0	0	0	415	150
1140030506	完美光芒之盾·游侠+6	48	4	4	3	672000	0	散发出点点光芒的盾牌	2800	0	0	134	0	4	41	41	0	0	9	13	13	2	10	0	0	0	0	0	0	420	150
1140030507	完美光芒之盾·游侠+7	48	4	4	3	672000	0	散发出点点光芒的盾牌	3000	100	8000	134	0	4	44	44	0	0	9	14	14	2	10	0	0	0	0	0	0	425	150
1140030508	完美光芒之盾·游侠+8	48	5	4	3	672000	0	散发出点点光芒的盾牌	3200	600	8000	134	0	4	47	47	0	0	9	15	15	2	10	0	0	0	0	0	0	430	150
1140030509	完美光芒之盾·游侠+9	48	5	4	3	672000	0	散发出点点光芒的盾牌	3400	1100	8000	134	0	4	50	50	0	0	9	16	16	2	10	0	0	0	0	0	0	435	150
1140030510	完美光芒之盾·游侠+10	48	6	4	3	672000	0	散发出点点光芒的盾牌	0	1600	8000	134	0	4	53	53	0	0	9	17	17	2	10	0	0	0	0	0	0	440	150
1140040500	神品光芒之盾·游侠	48	0	4	4	1120000	0	散发出点点光芒的盾牌	1600	0	0	224	0	4	23	23	0	0	9	7	7	2	10	10	10	0	0	0	0	390	150
1140040501	神品光芒之盾·游侠+1	48	0	4	4	1120000	0	散发出点点光芒的盾牌	1800	0	0	224	0	4	26	26	0	0	9	8	8	2	10	10	10	0	0	0	0	395	150
1140040502	神品光芒之盾·游侠+2	48	0	4	4	1120000	0	散发出点点光芒的盾牌	2000	0	0	224	0	4	29	29	0	0	9	9	9	2	10	10	10	0	0	0	0	400	150
1140040503	神品光芒之盾·游侠+3	48	4	4	4	1120000	0	散发出点点光芒的盾牌	2200	0	0	224	0	4	32	32	0	0	9	10	10	2	10	10	10	0	0	0	0	405	150
1140040504	神品光芒之盾·游侠+4	48	4	4	4	1120000	0	散发出点点光芒的盾牌	2400	0	0	224	0	4	35	35	0	0	9	11	11	2	10	10	10	0	0	0	0	410	150
1140040505	神品光芒之盾·游侠+5	48	5	4	4	1120000	0	散发出点点光芒的盾牌	2600	0	0	224	0	4	38	38	0	0	9	12	12	2	10	10	10	0	0	0	0	415	150
1140040506	神品光芒之盾·游侠+6	48	5	4	4	1120000	0	散发出点点光芒的盾牌	2800	0	0	224	0	4	41	41	0	0	9	13	13	2	10	10	10	0	0	0	0	420	150
1140040507	神品光芒之盾·游侠+7	48	5	4	4	1120000	0	散发出点点光芒的盾牌	3000	0	0	224	0	4	44	44	0	0	9	14	14	2	10	10	10	0	0	0	0	425	150
1140040508	神品光芒之盾·游侠+8	48	6	4	4	1120000	0	散发出点点光芒的盾牌	3200	0	0	224	0	4	47	47	0	0	9	15	15	2	10	10	10	0	0	0	0	430	150
1140040509	神品光芒之盾·游侠+9	48	6	4	4	1120000	0	散发出点点光芒的盾牌	3400	0	0	224	0	4	50	50	0	0	9	16	16	2	10	10	10	0	0	0	0	435	150
1140040510	神品光芒之盾·游侠+10	48	7	4	4	1120000	0	散发出点点光芒的盾牌	0	0	0	224	0	4	53	53	0	0	9	17	17	2	10	10	10	0	0	0	0	440	150
1140000600	烈焰之盾·游侠	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	2200	0	0	0	0	4	30	30	0	0	12	0	0	0	0	0	0	0	0	0	0	170	0
1140000601	烈焰之盾·游侠+1	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	2400	0	0	0	0	4	34	34	0	0	12	0	0	0	0	0	0	0	0	0	0	175	0
1140000602	烈焰之盾·游侠+2	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	2600	0	0	0	0	4	38	38	0	0	12	0	0	0	0	0	0	0	0	0	0	180	0
1140000603	烈焰之盾·游侠+3	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	2800	9000	7000	0	0	4	42	42	0	0	12	0	0	0	0	0	0	0	0	0	0	185	0
1140000604	烈焰之盾·游侠+4	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	3000	10000	7000	0	0	4	46	46	0	0	12	0	0	0	0	0	0	0	0	0	0	190	0
1140000605	烈焰之盾·游侠+5	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	3200	10000	7000	0	0	4	50	50	0	0	12	0	0	0	0	0	0	0	0	0	0	195	0
1140000606	烈焰之盾·游侠+6	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	3400	10000	7000	0	0	4	54	54	0	0	12	0	0	0	0	0	0	0	0	0	0	200	0
1140000607	烈焰之盾·游侠+7	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	3600	10000	7000	0	0	4	58	58	0	0	12	0	0	0	0	0	0	0	0	0	0	205	0
1140000608	烈焰之盾·游侠+8	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	3800	10000	7000	0	0	4	62	62	0	0	12	0	0	0	0	0	0	0	0	0	0	210	0
1140000609	烈焰之盾·游侠+9	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	4000	10000	7000	0	0	4	66	66	0	0	12	0	0	0	0	0	0	0	0	0	0	215	0
1140000610	烈焰之盾·游侠+10	60	0	5	0	2109	0	火红色的盾牌犹如烈焰	0	10000	7000	0	0	4	70	70	0	0	12	0	0	0	0	0	0	0	0	0	0	220	0
1140010600	精品烈焰之盾·游侠	60	0	5	1	2109	0	火红色的盾牌犹如烈焰	2200	0	0	0	0	4	30	30	0	0	12	10	10	0	0	0	0	0	0	0	0	170	0
1140010601	精品烈焰之盾·游侠+1	60	0	5	1	2109	0	火红色的盾牌犹如烈焰	2400	0	0	0	0	4	34	34	0	0	12	11	11	0	0	0	0	0	0	0	0	175	0
1140010602	精品烈焰之盾·游侠+2	60	0	5	1	2109	0	火红色的盾牌犹如烈焰	2600	0	0	0	0	4	38	38	0	0	12	12	12	0	0	0	0	0	0	0	0	180	0
1140010603	精品烈焰之盾·游侠+3	60	1	5	1	2109	0	火红色的盾牌犹如烈焰	2800	0	0	0	0	4	42	42	0	0	12	14	14	0	0	0	0	0	0	0	0	185	0
1140010604	精品烈焰之盾·游侠+4	60	1	5	1	2109	0	火红色的盾牌犹如烈焰	3000	1000	9000	0	0	4	46	46	0	0	12	15	15	0	0	0	0	0	0	0	0	190	0
1140010605	精品烈焰之盾·游侠+5	60	2	5	1	2109	0	火红色的盾牌犹如烈焰	3200	3000	9000	0	0	4	50	50	0	0	12	16	16	0	0	0	0	0	0	0	0	195	0
1140010606	精品烈焰之盾·游侠+6	60	2	5	1	2109	0	火红色的盾牌犹如烈焰	3400	5000	9000	0	0	4	54	54	0	0	12	18	18	0	0	0	0	0	0	0	0	200	0
1140010607	精品烈焰之盾·游侠+7	60	2	5	1	2109	0	火红色的盾牌犹如烈焰	3600	7000	9000	0	0	4	58	58	0	0	12	19	19	0	0	0	0	0	0	0	0	205	0
1140010608	精品烈焰之盾·游侠+8	60	3	5	1	2109	0	火红色的盾牌犹如烈焰	3800	8000	9000	0	0	4	62	62	0	0	12	20	20	0	0	0	0	0	0	0	0	210	0
1140010609	精品烈焰之盾·游侠+9	60	3	5	1	2109	0	火红色的盾牌犹如烈焰	4000	9000	9000	0	0	4	66	66	0	0	12	22	22	0	0	0	0	0	0	0	0	215	0
1140010610	精品烈焰之盾·游侠+10	60	4	5	1	2109	0	火红色的盾牌犹如烈焰	0	10000	9000	0	0	4	70	70	0	0	12	23	23	0	0	0	0	0	0	0	0	220	0
1140020600	极品烈焰之盾·游侠	60	0	5	2	2109	0	火红色的盾牌犹如烈焰	2200	0	0	0	0	4	30	30	0	0	12	10	10	2	0	0	0	0	0	0	0	170	0
1140020601	极品烈焰之盾·游侠+1	60	0	5	2	2109	0	火红色的盾牌犹如烈焰	2400	0	0	0	0	4	34	34	0	0	12	11	11	2	0	0	0	0	0	0	0	175	0
1140020602	极品烈焰之盾·游侠+2	60	0	5	2	2109	0	火红色的盾牌犹如烈焰	2600	0	0	0	0	4	38	38	0	0	12	12	12	2	0	0	0	0	0	0	0	180	0
1140020603	极品烈焰之盾·游侠+3	60	2	5	2	2109	0	火红色的盾牌犹如烈焰	2800	0	0	0	0	4	42	42	0	0	12	14	14	2	0	0	0	0	0	0	0	185	0
1140020604	极品烈焰之盾·游侠+4	60	2	5	2	2109	0	火红色的盾牌犹如烈焰	3000	0	0	0	0	4	46	46	0	0	12	15	15	2	0	0	0	0	0	0	0	190	0
1140020605	极品烈焰之盾·游侠+5	60	3	5	2	2109	0	火红色的盾牌犹如烈焰	3200	1000	11000	0	0	4	50	50	0	0	12	16	16	2	0	0	0	0	0	0	0	195	0
1140020606	极品烈焰之盾·游侠+6	60	3	5	2	2109	0	火红色的盾牌犹如烈焰	3400	2000	11000	0	0	4	54	54	0	0	12	18	18	2	0	0	0	0	0	0	0	200	0
1140020607	极品烈焰之盾·游侠+7	60	3	5	2	2109	0	火红色的盾牌犹如烈焰	3600	3000	11000	0	0	4	58	58	0	0	12	19	19	2	0	0	0	0	0	0	0	205	0
1140020608	极品烈焰之盾·游侠+8	60	4	5	2	2109	0	火红色的盾牌犹如烈焰	3800	4000	11000	0	0	4	62	62	0	0	12	20	20	2	0	0	0	0	0	0	0	210	0
1140020609	极品烈焰之盾·游侠+9	60	4	5	2	2109	0	火红色的盾牌犹如烈焰	4000	5000	11000	0	0	4	66	66	0	0	12	22	22	2	0	0	0	0	0	0	0	215	0
1140020610	极品烈焰之盾·游侠+10	60	5	5	2	2109	0	火红色的盾牌犹如烈焰	0	6000	11000	0	0	4	70	70	0	0	12	23	23	2	0	0	0	0	0	0	0	220	0
1140030600	完美烈焰之盾·游侠	60	0	5	3	1008000	0	火红色的盾牌犹如烈焰	2200	0	0	201	0	4	30	30	0	0	12	10	10	2	10	0	0	0	0	0	0	470	180
1140030601	完美烈焰之盾·游侠+1	60	0	5	3	1008000	0	火红色的盾牌犹如烈焰	2400	0	0	201	0	4	34	34	0	0	12	11	11	2	10	0	0	0	0	0	0	475	180
1140030602	完美烈焰之盾·游侠+2	60	0	5	3	1008000	0	火红色的盾牌犹如烈焰	2600	0	0	201	0	4	38	38	0	0	12	12	12	2	10	0	0	0	0	0	0	480	180
1140030603	完美烈焰之盾·游侠+3	60	3	5	3	1008000	0	火红色的盾牌犹如烈焰	2800	0	0	201	0	4	42	42	0	0	12	14	14	2	10	0	0	0	0	0	0	485	180
1140030604	完美烈焰之盾·游侠+4	60	3	5	3	1008000	0	火红色的盾牌犹如烈焰	3000	0	0	201	0	4	46	46	0	0	12	15	15	2	10	0	0	0	0	0	0	490	180
1140030605	完美烈焰之盾·游侠+5	60	4	5	3	1008000	0	火红色的盾牌犹如烈焰	3200	0	0	201	0	4	50	50	0	0	12	16	16	2	10	0	0	0	0	0	0	495	180
1140030606	完美烈焰之盾·游侠+6	60	4	5	3	1008000	0	火红色的盾牌犹如烈焰	3400	0	0	201	0	4	54	54	0	0	12	18	18	2	10	0	0	0	0	0	0	500	180
1140030607	完美烈焰之盾·游侠+7	60	4	5	3	1008000	0	火红色的盾牌犹如烈焰	3600	100	13000	201	0	4	58	58	0	0	12	19	19	2	10	0	0	0	0	0	0	505	180
1140030608	完美烈焰之盾·游侠+8	60	5	5	3	1008000	0	火红色的盾牌犹如烈焰	3800	200	13000	201	0	4	62	62	0	0	12	20	20	2	10	0	0	0	0	0	0	510	180
1140030609	完美烈焰之盾·游侠+9	60	5	5	3	1008000	0	火红色的盾牌犹如烈焰	4000	300	13000	201	0	4	66	66	0	0	12	22	22	2	10	0	0	0	0	0	0	515	180
1140030610	完美烈焰之盾·游侠+10	60	6	5	3	1008000	0	火红色的盾牌犹如烈焰	0	400	13000	201	0	4	70	70	0	0	12	23	23	2	10	0	0	0	0	0	0	520	180
1140040600	神品烈焰之盾·游侠	60	0	5	4	1680000	0	火红色的盾牌犹如烈焰	2200	0	0	336	0	4	30	30	0	0	12	10	10	2	10	10	10	0	0	0	0	470	180
1140040601	神品烈焰之盾·游侠+1	60	0	5	4	1680000	0	火红色的盾牌犹如烈焰	2400	0	0	336	0	4	34	34	0	0	12	11	11	2	10	10	10	0	0	0	0	475	180
1140040602	神品烈焰之盾·游侠+2	60	0	5	4	1680000	0	火红色的盾牌犹如烈焰	2600	0	0	336	0	4	38	38	0	0	12	12	12	2	10	10	10	0	0	0	0	480	180
1140040603	神品烈焰之盾·游侠+3	60	4	5	4	1680000	0	火红色的盾牌犹如烈焰	2800	0	0	336	0	4	42	42	0	0	12	14	14	2	10	10	10	0	0	0	0	485	180
1140040604	神品烈焰之盾·游侠+4	60	4	5	4	1680000	0	火红色的盾牌犹如烈焰	3000	0	0	336	0	4	46	46	0	0	12	15	15	2	10	10	10	0	0	0	0	490	180
1140040605	神品烈焰之盾·游侠+5	60	5	5	4	1680000	0	火红色的盾牌犹如烈焰	3200	0	0	336	0	4	50	50	0	0	12	16	16	2	10	10	10	0	0	0	0	495	180
1140040606	神品烈焰之盾·游侠+6	60	5	5	4	1680000	0	火红色的盾牌犹如烈焰	3400	0	0	336	0	4	54	54	0	0	12	18	18	2	10	10	10	0	0	0	0	500	180
1140040607	神品烈焰之盾·游侠+7	60	5	5	4	1680000	0	火红色的盾牌犹如烈焰	3600	0	0	336	0	4	58	58	0	0	12	19	19	2	10	10	10	0	0	0	0	505	180
1140040608	神品烈焰之盾·游侠+8	60	6	5	4	1680000	0	火红色的盾牌犹如烈焰	3800	0	0	336	0	4	62	62	0	0	12	20	20	2	10	10	10	0	0	0	0	510	180
1140040609	神品烈焰之盾·游侠+9	60	6	5	4	1680000	0	火红色的盾牌犹如烈焰	4000	0	0	336	0	4	66	66	0	0	12	22	22	2	10	10	10	0	0	0	0	515	180
1140040610	神品烈焰之盾·游侠+10	60	7	5	4	1680000	0	火红色的盾牌犹如烈焰	0	0	0	336	0	4	70	70	0	0	12	23	23	2	10	10	10	0	0	0	0	520	180
1140000700	胜利之盾·游侠	72	0	6	0	2531	0	能够带来胜利的盾牌	3000	0	0	0	0	4	37	37	0	0	13	0	0	0	0	0	0	0	0	0	0	200	0
1140000701	胜利之盾·游侠+1	72	0	6	0	2531	0	能够带来胜利的盾牌	3500	0	0	0	0	4	41	41	0	0	13	0	0	0	0	0	0	0	0	0	0	205	0
1140000702	胜利之盾·游侠+2	72	0	6	0	2531	0	能够带来胜利的盾牌	4000	0	0	0	0	4	45	45	0	0	13	0	0	0	0	0	0	0	0	0	0	210	0
1140000703	胜利之盾·游侠+3	72	0	6	0	2531	0	能够带来胜利的盾牌	4500	7500	11000	0	0	4	49	49	0	0	13	0	0	0	0	0	0	0	0	0	0	215	0
1140000704	胜利之盾·游侠+4	72	0	6	0	2531	0	能够带来胜利的盾牌	5000	8500	11000	0	0	4	53	53	0	0	13	0	0	0	0	0	0	0	0	0	0	220	0
1140000705	胜利之盾·游侠+5	72	0	6	0	2531	0	能够带来胜利的盾牌	5500	9500	11000	0	0	4	57	57	0	0	13	0	0	0	0	0	0	0	0	0	0	225	0
1140000706	胜利之盾·游侠+6	72	0	6	0	2531	0	能够带来胜利的盾牌	6000	10000	11000	0	0	4	61	61	0	0	13	0	0	0	0	0	0	0	0	0	0	230	0
1140000707	胜利之盾·游侠+7	72	0	6	0	2531	0	能够带来胜利的盾牌	6500	10000	11000	0	0	4	65	65	0	0	13	0	0	0	0	0	0	0	0	0	0	235	0
1140000708	胜利之盾·游侠+8	72	0	6	0	2531	0	能够带来胜利的盾牌	7000	10000	11000	0	0	4	69	69	0	0	13	0	0	0	0	0	0	0	0	0	0	240	0
1140000709	胜利之盾·游侠+9	72	0	6	0	2531	0	能够带来胜利的盾牌	7500	10000	11000	0	0	4	73	73	0	0	13	0	0	0	0	0	0	0	0	0	0	245	0
1140000710	胜利之盾·游侠+10	72	0	6	0	2531	0	能够带来胜利的盾牌	0	10000	11000	0	0	4	77	77	0	0	13	0	0	0	0	0	0	0	0	0	0	250	0
1140010700	精品胜利之盾·游侠	72	0	6	1	2531	0	能够带来胜利的盾牌	3000	0	0	0	0	4	37	37	0	0	13	12	12	0	0	0	0	0	0	0	0	200	0
1140010701	精品胜利之盾·游侠+1	72	0	6	1	2531	0	能够带来胜利的盾牌	3500	0	0	0	0	4	41	41	0	0	13	13	13	0	0	0	0	0	0	0	0	205	0
